index,content,difficulty,board,row,column
316,"3, 7, 3, 2, 2, 0, 4, 3, 5, 3, 0, 0, 1, 1, 1, 4, 0, 0, 5, 1, 7, 1, 0, 0, 1, 6, 6, 2, 0, 0, 7, 4, 4, 2, 0, 5, 5, 7, 6, 6",25.858,4,8,5
317,"1, 1, 4, 4, 2, 0, 2, 3, 3, 5, 0, 0, 3, 6, 7, 6, 0, 0, 4, 5, 7, 6, 0, 0, 3, 4, 5, 6, 0, 0, 7, 1, 1, 7, 0, 2, 1, 1, 2, 5",26.1,4,8,5
318,"7, 1, 4, 1, 7, 0, 5, 7, 2, 2, 0, 0, 4, 1, 3, 5, 0, 0, 7, 1, 6, 6, 0, 0, 3, 6, 2, 1, 0, 0, 5, 2, 5, 4, 0, 6, 4, 3, 1, 3",26.338,4,8,5
319,"7, 5, 4, 6, 2, 0, 2, 5, 6, 5, 0, 0, 4, 6, 7, 1, 0, 0, 4, 7, 7, 1, 0, 0, 4, 1, 5, 6, 0, 0, 1, 1, 3, 3, 0, 1, 3, 3, 2, 2",26.588,4,8,5
320,"4, 5, 1, 1, 7, 0, 3, 1, 1, 5, 0, 0, 4, 7, 3, 3, 0, 0, 2, 7, 6, 4, 0, 0, 2, 6, 3, 5, 0, 0, 4, 6, 7, 2, 0, 6, 1, 1, 2, 5",26.824,4,8,5
321,"5, 5, 4, 7, 7, 0, 7, 7, 2, 5, 0, 0, 6, 6, 3, 3, 0, 0, 1, 4, 4, 3, 0, 0, 2, 3, 1, 5, 0, 0, 2, 1, 1, 1, 0, 4, 2, 1, 6, 6",27.068,4,8,5
322,"3, 7, 7, 3, 3, 0, 2, 5, 4, 3, 0, 0, 7, 1, 4, 1, 0, 0, 6, 5, 4, 1, 0, 0, 1, 5, 7, 6, 0, 0, 2, 1, 1, 4, 0, 6, 6, 5, 2, 2",27.304,4,8,5
323,"7, 6, 7, 7, 2, 0, 1, 1, 2, 6, 0, 0, 5, 1, 1, 2, 0, 0, 4, 3, 1, 7, 0, 0, 5, 4, 6, 3, 0, 0, 1, 6, 3, 2, 0, 5, 5, 3, 4, 4",27.543,4,8,5
324,"4, 4, 2, 2, 7, 0, 5, 1, 2, 1, 0, 0, 4, 7, 5, 6, 0, 0, 3, 6, 2, 6, 0, 0, 1, 6, 4, 3, 0, 0, 5, 1, 5, 1, 0, 7, 7, 1, 3, 3",27.785,4,8,5
325,"6, 3, 1, 1, 6, 0, 7, 2, 4, 4, 0, 0, 7, 5, 1, 4, 0, 0, 3, 5, 2, 6, 0, 0, 1, 4, 3, 5, 0, 0, 3, 2, 6, 7, 0, 1, 1, 2, 5, 7",28.023,4,8,5
326,"1, 7, 5, 3, 7, 0, 3, 6, 6, 4, 0, 0, 1, 2, 4, 4, 0, 0, 6, 2, 2, 4, 0, 0, 5, 1, 6, 3, 0, 0, 1, 7, 2, 5, 0, 1, 1, 7, 5, 3",28.261,4,8,5
327,"3, 7, 5, 1, 7, 0, 3, 5, 4, 5, 0, 0, 2, 4, 1, 3, 0, 0, 5, 4, 6, 6, 0, 0, 6, 3, 4, 1, 0, 0, 1, 7, 1, 1, 0, 2, 6, 2, 2, 7",28.504,4,8,5
328,"6, 2, 2, 5, 5, 0, 1, 7, 6, 3, 0, 0, 3, 3, 7, 4, 0, 0, 1, 3, 5, 6, 0, 0, 7, 2, 1, 6, 0, 0, 4, 4, 1, 5, 0, 1, 2, 1, 4, 7",28.746,4,8,5
329,"1, 5, 1, 6, 7, 0, 2, 2, 7, 3, 0, 0, 5, 6, 3, 1, 0, 0, 1, 2, 2, 3, 0, 0, 4, 7, 4, 6, 0, 0, 4, 5, 1, 3, 0, 7, 6, 1, 4, 5",28.987,4,8,5
330,"7, 5, 7, 5, 3, 0, 4, 3, 1, 3, 0, 0, 2, 6, 6, 2, 0, 0, 6, 5, 1, 6, 0, 0, 4, 7, 4, 1, 0, 0, 1, 2, 3, 5, 0, 7, 1, 1, 4, 2",29.225,4,8,5
331,"1, 4, 6, 2, 5, 0, 7, 6, 1, 2, 0, 0, 7, 2, 5, 1, 0, 0, 7, 3, 5, 5, 0, 0, 2, 3, 4, 1, 0, 0, 4, 1, 7, 4, 0, 3, 3, 6, 6, 1",29.464,4,8,5
332,"6, 1, 7, 7, 1, 0, 5, 2, 3, 3, 0, 0, 6, 6, 1, 6, 0, 0, 4, 2, 2, 5, 0, 0, 2, 3, 7, 1, 0, 0, 7, 1, 1, 5, 0, 4, 4, 4, 3, 5",29.707,4,8,5
333,"4, 5, 4, 5, 1, 0, 2, 2, 7, 5, 0, 0, 7, 5, 1, 1, 0, 0, 1, 6, 4, 1, 0, 0, 2, 7, 3, 7, 0, 0, 6, 3, 6, 1, 0, 2, 3, 4, 6, 3",29.946,4,8,5
334,"3, 5, 3, 1, 3, 0, 1, 7, 4, 1, 0, 0, 7, 7, 4, 1, 0, 0, 3, 2, 6, 2, 0, 0, 6, 5, 6, 4, 0, 0, 6, 1, 7, 1, 0, 5, 5, 2, 2, 4",30.185,4,8,5
335,"1, 7, 1, 7, 6, 0, 3, 5, 2, 6, 0, 0, 1, 1, 7, 4, 0, 0, 6, 4, 4, 7, 0, 0, 2, 5, 2, 6, 0, 0, 3, 4, 5, 3, 0, 3, 1, 2, 5, 1",30.425,4,8,5
336,"5, 6, 2, 2, 4, 0, 7, 6, 7, 2, 0, 0, 5, 1, 4, 5, 0, 0, 6, 4, 7, 5, 0, 0, 4, 1, 3, 1, 0, 0, 1, 2, 3, 6, 0, 1, 7, 3, 3, 1",30.667,4,8,5
337,"6, 1, 3, 5, 7, 0, 6, 3, 2, 1, 0, 0, 3, 2, 5, 1, 0, 0, 7, 2, 4, 6, 0, 0, 1, 1, 5, 6, 0, 0, 4, 1, 4, 3, 0, 4, 2, 7, 7, 5",30.906,4,8,5
338,"6, 2, 1, 1, 1, 0, 6, 2, 6, 1, 0, 0, 3, 4, 4, 2, 0, 0, 4, 7, 5, 3, 0, 0, 7, 1, 7, 4, 0, 0, 3, 7, 3, 5, 0, 5, 2, 1, 5, 6",31.147,4,8,5
339,"4, 6, 7, 6, 1, 0, 2, 2, 4, 1, 0, 0, 2, 1, 7, 2, 0, 0, 1, 1, 7, 5, 0, 0, 5, 6, 6, 5, 0, 0, 4, 3, 3, 3, 0, 1, 4, 5, 7, 3",31.387,4,8,5
340,"7, 6, 4, 2, 5, 0, 2, 2, 7, 2, 0, 0, 5, 1, 6, 6, 0, 0, 1, 1, 1, 3, 0, 0, 5, 1, 3, 6, 0, 0, 4, 4, 7, 5, 0, 7, 3, 4, 1, 3",31.633,4,8,5
341,"3, 7, 6, 4, 2, 0, 3, 3, 6, 7, 0, 0, 5, 1, 1, 5, 0, 0, 6, 2, 1, 3, 0, 0, 1, 4, 7, 2, 0, 0, 4, 7, 6, 2, 0, 5, 4, 1, 5, 1",31.87,4,8,5
342,"1, 6, 3, 1, 3, 0, 7, 5, 6, 5, 0, 0, 2, 1, 5, 4, 0, 0, 2, 7, 2, 7, 0, 0, 3, 4, 5, 6, 0, 0, 6, 4, 1, 1, 0, 4, 2, 3, 1, 7",32.109,4,8,5
343,"3, 1, 6, 6, 3, 0, 5, 2, 4, 7, 0, 0, 4, 1, 6, 1, 0, 0, 2, 5, 2, 7, 0, 0, 1, 4, 6, 3, 0, 0, 1, 3, 7, 2, 0, 1, 4, 7, 5, 5",32.35,4,8,5
344,"5, 5, 2, 3, 1, 0, 7, 1, 6, 6, 0, 0, 4, 1, 4, 4, 0, 0, 3, 5, 2, 7, 0, 0, 7, 4, 6, 5, 0, 0, 7, 3, 6, 2, 0, 1, 1, 2, 3, 1",32.59,4,8,5
345,"6, 1, 4, 6, 1, 0, 5, 7, 2, 7, 0, 0, 1, 2, 3, 6, 0, 0, 1, 2, 7, 2, 0, 0, 1, 7, 3, 1, 0, 0, 3, 6, 5, 5, 0, 3, 5, 4, 4, 4",32.83,4,8,5
346,"1, 2, 6, 2, 4, 0, 1, 5, 6, 3, 0, 0, 7, 2, 7, 7, 0, 0, 4, 3, 1, 5, 0, 0, 4, 1, 3, 1, 0, 0, 6, 2, 5, 4, 0, 3, 6, 1, 5, 7",33.071,4,8,5
347,"5, 6, 7, 4, 3, 0, 2, 6, 1, 1, 0, 0, 7, 5, 3, 4, 0, 0, 2, 1, 1, 3, 0, 0, 6, 2, 4, 7, 0, 0, 6, 4, 3, 1, 0, 1, 5, 5, 2, 7",33.311,4,8,5
348,"7, 1, 2, 4, 5, 0, 3, 6, 7, 5, 0, 0, 4, 3, 5, 1, 0, 0, 7, 7, 4, 1, 0, 0, 2, 1, 1, 4, 0, 0, 3, 3, 1, 6, 0, 6, 6, 2, 2, 5",33.552,4,8,5
349,"4, 4, 2, 1, 1, 0, 5, 7, 2, 1, 0, 0, 2, 3, 3, 6, 0, 0, 5, 6, 7, 1, 0, 0, 5, 1, 4, 6, 0, 0, 3, 7, 3, 4, 0, 6, 7, 2, 5, 1",33.793,4,8,5
350,"5, 3, 2, 6, 5, 0, 5, 4, 1, 6, 0, 0, 3, 3, 4, 6, 0, 0, 1, 2, 3, 4, 0, 0, 4, 7, 1, 1, 0, 0, 7, 6, 7, 2, 0, 1, 5, 1, 2, 7",34.033,4,8,5
351,"5, 5, 6, 2, 7, 0, 2, 3, 1, 5, 0, 0, 3, 6, 4, 1, 0, 0, 3, 6, 7, 2, 0, 0, 7, 1, 7, 2, 0, 0, 4, 3, 1, 5, 0, 6, 4, 1, 1, 4",34.274,4,8,5
352,"1, 2, 2, 6, 5, 0, 7, 5, 7, 3, 0, 0, 5, 6, 2, 6, 0, 0, 3, 4, 5, 1, 0, 0, 7, 6, 1, 4, 0, 0, 1, 7, 4, 3, 0, 3, 1, 1, 2, 4",34.514,4,8,5
353,"1, 6, 2, 4, 1, 0, 1, 7, 2, 3, 0, 0, 7, 6, 7, 3, 0, 0, 7, 2, 6, 2, 0, 0, 3, 1, 4, 4, 0, 0, 4, 5, 6, 5, 0, 5, 5, 1, 3, 1",34.754,4,8,5
354,"7, 6, 5, 5, 5, 0, 6, 4, 7, 2, 0, 0, 7, 3, 1, 1, 0, 0, 6, 4, 3, 3, 0, 0, 4, 6, 2, 5, 0, 0, 2, 1, 1, 2, 0, 7, 1, 3, 4, 1",34.998,4,8,5
355,"5, 5, 3, 6, 4, 0, 7, 6, 2, 1, 0, 0, 7, 7, 3, 4, 0, 0, 3, 4, 2, 1, 0, 0, 5, 1, 3, 1, 0, 0, 6, 1, 1, 7, 0, 2, 5, 2, 4, 6",35.238,4,8,5
356,"6, 5, 3, 1, 3, 0, 7, 2, 3, 2, 0, 0, 5, 4, 3, 4, 0, 0, 1, 4, 6, 1, 0, 0, 2, 4, 1, 6, 0, 0, 2, 5, 1, 1, 0, 7, 7, 5, 6, 7",35.477,4,8,5
357,"2, 7, 7, 3, 1, 0, 7, 6, 5, 1, 0, 0, 6, 6, 5, 6, 0, 0, 5, 3, 1, 3, 0, 0, 4, 2, 2, 1, 0, 0, 4, 4, 5, 1, 0, 4, 3, 2, 7, 1",35.716,4,8,5
358,"1, 5, 7, 3, 7, 0, 1, 3, 5, 1, 0, 0, 2, 2, 7, 4, 0, 0, 5, 6, 2, 6, 0, 0, 6, 7, 4, 1, 0, 0, 4, 6, 3, 2, 0, 5, 3, 4, 1, 1",35.957,4,8,5
359,"5, 3, 1, 1, 2, 0, 1, 1, 4, 6, 0, 0, 5, 7, 6, 6, 0, 0, 7, 4, 2, 1, 0, 0, 4, 4, 1, 7, 0, 0, 2, 5, 3, 3, 0, 7, 6, 3, 2, 5",36.197,4,8,5
360,"3, 5, 1, 7, 6, 0, 4, 7, 3, 5, 0, 0, 1, 1, 7, 2, 0, 0, 6, 2, 7, 1, 0, 0, 6, 5, 2, 4, 0, 0, 3, 6, 3, 5, 0, 1, 4, 4, 2, 1",36.44,4,8,5
361,"6, 4, 3, 7, 3, 0, 3, 1, 5, 2, 0, 0, 4, 7, 7, 6, 0, 0, 3, 2, 1, 1, 0, 0, 1, 4, 5, 7, 0, 0, 1, 5, 2, 6, 0, 1, 4, 6, 5, 2",36.678,4,8,5
362,"2, 4, 3, 4, 1, 0, 1, 7, 5, 2, 0, 0, 1, 6, 5, 1, 0, 0, 3, 1, 7, 7, 0, 0, 6, 4, 3, 5, 0, 0, 2, 1, 6, 4, 0, 2, 6, 5, 3, 7",36.919,4,8,5
363,"7, 1, 5, 6, 3, 0, 7, 5, 4, 2, 0, 0, 1, 5, 4, 7, 0, 0, 1, 4, 4, 6, 0, 0, 2, 6, 6, 2, 0, 0, 3, 1, 1, 7, 0, 3, 2, 1, 3, 5",37.161,4,8,5
364,"4, 2, 5, 1, 7, 0, 3, 7, 5, 4, 0, 0, 3, 3, 2, 5, 0, 0, 4, 6, 6, 1, 0, 0, 7, 1, 1, 5, 0, 0, 2, 7, 1, 3, 0, 2, 6, 6, 1, 4",37.4,4,8,5
365,"4, 1, 6, 3, 6, 0, 4, 5, 6, 7, 0, 0, 1, 1, 2, 3, 0, 0, 2, 5, 2, 7, 0, 0, 5, 1, 1, 4, 0, 0, 3, 3, 1, 7, 0, 6, 2, 5, 7, 4",37.64,4,8,5
366,"4, 5, 5, 2, 1, 0, 3, 5, 6, 7, 0, 0, 2, 3, 5, 7, 0, 0, 6, 6, 2, 4, 0, 0, 2, 1, 7, 4, 0, 0, 3, 6, 1, 1, 0, 1, 7, 1, 4, 3",37.881,4,8,5
367,"3, 7, 4, 6, 1, 0, 3, 1, 2, 7, 0, 0, 1, 5, 6, 5, 0, 0, 7, 3, 3, 4, 0, 0, 7, 5, 2, 2, 0, 0, 1, 1, 5, 4, 0, 6, 4, 6, 1, 2",38.122,4,8,5
368,"1, 7, 7, 3, 5, 0, 1, 3, 5, 2, 0, 0, 1, 5, 3, 6, 0, 0, 4, 6, 2, 7, 0, 0, 1, 1, 6, 4, 0, 0, 4, 5, 3, 4, 0, 7, 6, 1, 2, 2",38.362,4,8,5
369,"6, 4, 5, 3, 1, 0, 3, 2, 1, 6, 0, 0, 1, 5, 7, 1, 0, 0, 3, 6, 7, 7, 0, 0, 5, 1, 2, 7, 0, 0, 4, 5, 4, 6, 0, 4, 2, 2, 1, 3",38.603,4,8,5
370,"5, 4, 2, 2, 4, 0, 6, 1, 1, 3, 0, 0, 6, 7, 2, 3, 0, 0, 2, 6, 1, 7, 0, 0, 1, 1, 1, 7, 0, 0, 5, 5, 6, 3, 0, 4, 4, 3, 7, 5",38.844,4,8,5
371,"3, 1, 4, 2, 7, 0, 1, 5, 3, 4, 0, 0, 1, 4, 4, 3, 0, 0, 1, 1, 5, 6, 0, 0, 6, 3, 7, 7, 0, 0, 6, 2, 5, 5, 0, 2, 7, 1, 2, 6",39.091,4,8,5
372,"2, 7, 6, 5, 2, 0, 6, 1, 4, 6, 0, 0, 3, 1, 4, 5, 0, 0, 5, 7, 7, 1, 0, 0, 4, 4, 3, 2, 0, 0, 3, 1, 5, 3, 0, 1, 6, 2, 7, 1",39.337,4,8,5
373,"6, 7, 1, 5, 4, 0, 2, 7, 5, 2, 0, 0, 3, 1, 3, 5, 0, 0, 7, 2, 1, 6, 0, 0, 6, 3, 1, 1, 0, 0, 4, 2, 5, 7, 0, 3, 4, 4, 1, 6",39.567,4,8,5
374,"2, 1, 5, 6, 3, 0, 6, 7, 3, 2, 0, 0, 4, 1, 6, 5, 0, 0, 1, 3, 5, 6, 0, 0, 3, 4, 1, 4, 0, 0, 2, 7, 5, 7, 0, 1, 7, 2, 4, 1",39.805,4,8,5
375,"7, 5, 3, 7, 7, 0, 4, 1, 6, 1, 0, 0, 5, 2, 2, 2, 0, 0, 1, 4, 1, 5, 0, 0, 6, 6, 1, 4, 0, 0, 3, 7, 2, 3, 0, 4, 6, 3, 5, 1",40.053,4,8,5
376,"6, 4, 1, 5, 7, 0, 6, 1, 2, 1, 0, 0, 5, 6, 3, 4, 0, 0, 2, 7, 4, 1, 0, 0, 5, 1, 6, 3, 0, 0, 3, 7, 2, 3, 0, 7, 2, 5, 4, 1",40.287,4,8,5
377,"1, 5, 2, 4, 1, 0, 6, 6, 7, 3, 0, 0, 7, 1, 3, 5, 0, 0, 2, 3, 4, 7, 0, 0, 2, 3, 2, 6, 0, 0, 4, 1, 5, 1, 0, 6, 7, 1, 4, 5",40.532,4,8,5
378,"2, 6, 4, 1, 4, 0, 5, 4, 1, 1, 0, 0, 2, 3, 7, 6, 0, 0, 5, 3, 5, 7, 0, 0, 7, 6, 2, 4, 0, 0, 3, 7, 5, 3, 0, 1, 1, 1, 2, 6",40.789,4,8,5
379,"1, 5, 4, 5, 2, 0, 5, 6, 2, 7, 0, 0, 4, 6, 3, 1, 0, 0, 7, 1, 2, 7, 0, 0, 1, 3, 6, 3, 0, 0, 3, 4, 1, 4, 0, 5, 1, 6, 7, 2",41.014,4,8,5
380,"3, 7, 6, 5, 1, 0, 1, 1, 1, 2, 0, 0, 7, 4, 5, 6, 0, 0, 1, 6, 7, 4, 0, 0, 5, 1, 2, 4, 0, 0, 5, 2, 3, 3, 0, 4, 2, 7, 3, 6",41.259,4,8,5
381,"1, 5, 1, 6, 7, 0, 3, 4, 2, 4, 0, 0, 3, 1, 3, 6, 0, 0, 1, 2, 4, 5, 0, 0, 4, 5, 6, 7, 0, 0, 7, 3, 1, 7, 0, 2, 1, 5, 6, 2",41.506,4,8,5
382,"2, 3, 6, 1, 7, 0, 2, 5, 2, 6, 0, 0, 4, 5, 4, 4, 0, 0, 6, 1, 5, 1, 0, 0, 2, 6, 7, 7, 0, 0, 3, 1, 1, 3, 0, 7, 3, 5, 1, 4",41.742,4,8,5
383,"6, 1, 2, 7, 5, 0, 6, 1, 5, 3, 0, 0, 2, 4, 7, 1, 0, 0, 1, 7, 2, 2, 0, 0, 3, 6, 4, 1, 0, 0, 3, 5, 3, 4, 0, 5, 7, 6, 1, 4",42.083,4,8,5
384,"4, 4, 5, 2, 7, 0, 4, 1, 1, 6, 0, 0, 7, 3, 5, 1, 0, 0, 3, 6, 6, 1, 0, 0, 4, 2, 2, 7, 0, 0, 2, 5, 3, 1, 0, 1, 7, 5, 3, 6",42.227,4,8,5
385,"6, 7, 2, 4, 3, 0, 2, 5, 1, 6, 0, 0, 1, 4, 5, 6, 0, 0, 7, 2, 6, 1, 0, 0, 1, 3, 5, 3, 0, 0, 3, 4, 4, 2, 0, 1, 5, 1, 7, 7",42.494,4,8,5
386,"6, 2, 4, 1, 3, 0, 1, 7, 6, 5, 0, 0, 1, 3, 3, 7, 0, 0, 1, 4, 2, 6, 0, 0, 7, 2, 1, 4, 0, 0, 3, 7, 5, 5, 0, 5, 4, 6, 2, 1",42.717,4,8,5
387,"2, 3, 4, 1, 7, 0, 7, 1, 3, 1, 0, 0, 6, 5, 2, 1, 0, 0, 3, 5, 3, 1, 0, 0, 6, 7, 4, 5, 0, 0, 7, 2, 4, 2, 0, 4, 6, 1, 5, 6",42.946,4,8,5
388,"2, 3, 5, 7, 4, 0, 1, 3, 1, 6, 0, 0, 1, 5, 6, 2, 0, 0, 3, 6, 2, 4, 0, 0, 7, 1, 5, 1, 0, 0, 4, 1, 4, 3, 0, 7, 5, 6, 7, 2",43.187,4,8,5
389,"2, 1, 6, 4, 3, 0, 5, 4, 3, 7, 0, 0, 5, 5, 6, 1, 0, 0, 7, 1, 3, 7, 0, 0, 6, 5, 3, 6, 0, 0, 2, 2, 1, 4, 0, 1, 1, 4, 7, 2",43.421,4,8,5
390,"6, 2, 7, 4, 3, 0, 5, 4, 5, 1, 0, 0, 2, 2, 5, 3, 0, 0, 1, 1, 1, 3, 0, 0, 2, 1, 7, 5, 0, 0, 6, 6, 4, 7, 0, 3, 4, 1, 7, 6",43.634,4,8,5
391,"4, 1, 5, 6, 3, 0, 2, 1, 7, 1, 0, 0, 6, 1, 6, 7, 0, 0, 4, 7, 1, 2, 0, 0, 2, 1, 4, 2, 0, 0, 5, 5, 7, 4, 0, 3, 6, 3, 3, 5",43.667,4,8,5
392,"7, 5, 2, 1, 3, 0, 1, 5, 6, 4, 0, 0, 2, 7, 1, 6, 0, 0, 7, 1, 4, 6, 0, 0, 3, 6, 2, 3, 0, 0, 4, 1, 7, 5, 0, 5, 3, 1, 2, 4",43.771,4,8,5
393,"7, 6, 5, 2, 4, 0, 3, 1, 5, 1, 0, 0, 6, 7, 6, 2, 0, 0, 7, 1, 1, 1, 0, 0, 5, 2, 3, 3, 0, 0, 4, 6, 2, 7, 0, 5, 4, 1, 3, 4",43.847,4,8,5
394,"5, 1, 4, 7, 2, 0, 2, 1, 5, 1, 0, 0, 1, 7, 1, 6, 0, 0, 6, 5, 7, 2, 0, 0, 3, 4, 6, 1, 0, 0, 3, 7, 6, 4, 0, 2, 5, 3, 3, 4",43.981,4,8,5
395,"6, 7, 2, 1, 2, 0, 7, 2, 5, 4, 0, 0, 4, 3, 3, 3, 0, 0, 6, 5, 1, 1, 0, 0, 1, 4, 6, 1, 0, 0, 7, 4, 5, 7, 0, 2, 5, 6, 1, 3",44.27,4,8,5
396,"7, 4, 3, 1, 2, 0, 4, 3, 7, 5, 0, 0, 7, 1, 1, 4, 0, 0, 5, 6, 2, 6, 0, 0, 1, 5, 2, 3, 0, 0, 7, 1, 6, 5, 0, 6, 2, 1, 3, 4",44.568,4,8,5
397,"7, 5, 7, 2, 3, 0, 5, 1, 3, 5, 0, 0, 6, 4, 7, 1, 0, 0, 1, 4, 7, 3, 0, 0, 1, 2, 2, 6, 0, 0, 6, 3, 1, 1, 0, 4, 4, 5, 6, 2",44.683,4,8,5
398,"6, 1, 7, 3, 2, 0, 6, 4, 5, 7, 0, 0, 2, 1, 3, 4, 0, 0, 2, 3, 1, 5, 0, 0, 7, 5, 5, 3, 0, 0, 1, 6, 1, 4, 0, 2, 7, 4, 6, 1",45.718,4,8,5
399,"5, 1, 3, 2, 6, 0, 7, 1, 5, 1, 0, 0, 6, 7, 5, 4, 0, 0, 5, 2, 2, 7, 0, 0, 7, 2, 3, 3, 0, 0, 4, 1, 4, 4, 0, 1, 6, 6, 1, 3",45.742,4,8,5
400,"2, 3, 4, 5, 6, 0, 3, 5, 1, 3, 0, 0, 6, 2, 4, 1, 0, 0, 1, 1, 1, 2, 0, 0, 7, 7, 7, 7, 0, 0, 4, 6, 5, 4, 0, 3, 1, 5, 6, 2",46.057,4,8,5
401,"3, 5, 0, 6, 5, 3, 6, 0, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 5, 4, 4, 5, 0, 3, 4, 0, 0, 0, 0, 0, 4, 1, 0, 3, 1, 6, 6, 0, 1, 1",20.067,5,8,5
402,"6, 6, 0, 5, 4, 4, 4, 0, 1, 5, 0, 0, 0, 0, 0, 1, 5, 0, 4, 5, 1, 2, 0, 2, 1, 0, 0, 0, 0, 0, 6, 3, 0, 3, 3, 6, 3, 0, 2, 2",20.693,5,8,5
403,"6, 4, 0, 6, 4, 3, 4, 0, 2, 2, 0, 0, 0, 0, 0, 5, 5, 0, 4, 5, 3, 3, 0, 1, 5, 0, 0, 0, 0, 0, 3, 6, 0, 6, 1, 1, 1, 0, 2, 2",20.917,5,8,5
404,"5, 4, 0, 3, 4, 1, 1, 0, 4, 4, 0, 0, 0, 0, 0, 1, 1, 0, 3, 5, 5, 6, 0, 6, 6, 0, 0, 0, 0, 0, 2, 2, 0, 6, 5, 2, 2, 0, 3, 3",20.981,5,8,5
405,"5, 5, 0, 1, 4, 5, 5, 0, 1, 4, 0, 0, 0, 0, 0, 2, 4, 0, 2, 2, 6, 2, 0, 6, 4, 0, 0, 0, 0, 0, 1, 3, 0, 3, 1, 3, 6, 0, 6, 3",21.191,5,8,5
406,"2, 2, 0, 3, 6, 2, 2, 0, 3, 6, 0, 0, 0, 0, 0, 6, 6, 0, 5, 4, 5, 4, 0, 5, 1, 0, 0, 0, 0, 0, 5, 1, 0, 4, 3, 4, 1, 0, 3, 1",21.527,5,8,5
407,"3, 4, 0, 6, 6, 3, 4, 0, 5, 5, 0, 0, 0, 0, 0, 2, 2, 0, 1, 1, 6, 2, 0, 2, 1, 0, 0, 0, 0, 0, 5, 6, 0, 4, 1, 3, 4, 0, 5, 3",21.732,5,8,5
408,"3, 4, 0, 6, 4, 3, 5, 0, 6, 2, 0, 0, 0, 0, 0, 1, 5, 0, 2, 1, 5, 2, 0, 5, 1, 0, 0, 0, 0, 0, 1, 4, 0, 2, 4, 3, 3, 0, 6, 6",21.757,5,8,5
409,"6, 5, 0, 1, 5, 6, 4, 0, 1, 4, 0, 0, 0, 0, 0, 2, 2, 0, 3, 4, 4, 3, 0, 3, 6, 0, 0, 0, 0, 0, 3, 5, 0, 2, 5, 1, 1, 0, 2, 6",21.799,5,8,5
410,"5, 1, 0, 3, 3, 5, 2, 0, 4, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 4, 2, 3, 0, 5, 5, 0, 0, 0, 0, 0, 6, 3, 0, 2, 4, 6, 6, 0, 6, 4",21.9,5,8,5
411,"1, 1, 0, 2, 6, 4, 3, 0, 2, 3, 0, 0, 0, 0, 0, 4, 2, 0, 4, 6, 6, 4, 0, 6, 2, 0, 0, 0, 0, 0, 1, 5, 0, 1, 5, 5, 3, 0, 3, 5",22.067,5,8,5
412,"5, 2, 0, 6, 5, 1, 1, 0, 4, 2, 0, 0, 0, 0, 0, 5, 6, 0, 5, 6, 3, 4, 0, 6, 4, 0, 0, 0, 0, 0, 2, 3, 0, 4, 2, 3, 3, 0, 1, 1",22.304,5,8,5
413,"3, 5, 0, 5, 4, 3, 3, 0, 3, 5, 0, 0, 0, 0, 0, 6, 2, 0, 2, 4, 6, 1, 0, 1, 5, 0, 0, 0, 0, 0, 1, 4, 0, 6, 1, 2, 6, 0, 4, 2",22.436,5,8,5
414,"3, 3, 0, 6, 5, 2, 1, 0, 6, 5, 0, 0, 0, 0, 0, 4, 4, 0, 2, 3, 2, 1, 0, 2, 6, 0, 0, 0, 0, 0, 1, 5, 0, 1, 3, 4, 5, 0, 4, 6",22.62,5,8,5
415,"5, 5, 0, 2, 4, 3, 1, 0, 3, 1, 0, 0, 0, 0, 0, 4, 2, 0, 4, 1, 6, 1, 0, 6, 4, 0, 0, 0, 0, 0, 5, 6, 0, 3, 2, 5, 6, 0, 3, 2",22.802,5,8,5
416,"3, 6, 0, 1, 6, 3, 2, 0, 2, 6, 0, 0, 0, 0, 0, 4, 6, 0, 4, 3, 2, 5, 0, 1, 5, 0, 0, 0, 0, 0, 4, 1, 0, 2, 3, 4, 1, 0, 5, 5",23.002,5,8,5
417,"1, 1, 0, 3, 2, 3, 2, 0, 6, 1, 0, 0, 0, 0, 0, 2, 6, 0, 1, 2, 5, 6, 0, 5, 3, 0, 0, 0, 0, 0, 5, 3, 0, 5, 4, 4, 4, 0, 6, 4",23.216,5,8,5
418,"3, 3, 0, 6, 3, 3, 2, 0, 5, 6, 0, 0, 0, 0, 0, 2, 6, 0, 1, 4, 2, 2, 0, 5, 6, 0, 0, 0, 0, 0, 5, 5, 0, 1, 4, 1, 4, 0, 4, 1",23.391,5,8,5
419,"2, 2, 0, 2, 4, 3, 3, 0, 6, 5, 0, 0, 0, 0, 0, 6, 4, 0, 5, 4, 2, 4, 0, 1, 6, 0, 0, 0, 0, 0, 5, 3, 0, 1, 1, 5, 3, 0, 6, 1",23.575,5,8,5
420,"2, 5, 0, 3, 3, 2, 4, 0, 5, 2, 0, 0, 0, 0, 0, 1, 3, 0, 1, 4, 6, 6, 0, 3, 2, 0, 0, 0, 0, 0, 4, 1, 0, 5, 4, 6, 6, 0, 1, 5",23.772,5,8,5
