bundle,资产路径,类型,uuid,文件
resources,dragonbones/encourage/trait/gameplay_dragonbone_word_ske,dragonBones.DragonBonesAsset,24e95510-7e35-45a5-9717-bf8d3cb445a2,assets\resources\import\24\24e95510-7e35-45a5-9717-bf8d3cb445a2.f556d.json
resources,dragonbones/encourage/trait/gameplay_dragonbone_word_tex,cc.SpriteFrame,61f31082-3606-4d9a-84ff-f7c5d81a0e88,assets\resources\import\61\61f31082-3606-4d9a-84ff-f7c5d81a0e88.5eb0c.json
resources,dragonbones/encourage/trait/gameplay_dragonbone_word_tex,cc.Texture2D,6d3852aa-84e8-4a30-9392-4d6bad213a61,assets\resources\import\6d\6d3852aa-84e8-4a30-9392-4d6bad213a61.7871f.json
resources,dragonbones/encourage/trait/gameplay_dragonbone_word_tex,dragonBones.DragonBonesAtlasAsset,f2ccf12f-ed7f-4c40-8449-40367989d993,assets\resources\import\f2\f2ccf12f-ed7f-4c40-8449-40367989d993.9bb34.json
resources,dragonbones/gamelobby/check_net_ske,dragonBones.DragonBonesAsset,13503c76-e03d-4fec-b2bb-2be288f3f8b2,assets\resources\import\13\13503c76-e03d-4fec-b2bb-2be288f3f8b2.53622.json
resources,dragonbones/gamelobby/check_net_tex,cc.SpriteFrame,3f49383e-c293-4320-9171-9d0ccbec794f,assets\resources\import\3f\3f49383e-c293-4320-9171-9d0ccbec794f.7891f.json
resources,dragonbones/gamelobby/check_net_tex,cc.Texture2D,45e70dcd-f02d-414d-8524-f2f93f0b9a6d,assets\resources\import\45\45e70dcd-f02d-414d-8524-f2f93f0b9a6d.7871f.json
resources,dragonbones/gamelobby/check_net_tex,dragonBones.DragonBonesAtlasAsset,9fd55076-eb60-40f4-af4f-ffcdb321ee5c,assets\resources\import\9f\9fd55076-eb60-40f4-af4f-ffcdb321ee5c.425b8.json
resources,dragonbones/gamelobby/icon_entrance_export_ske,dragonBones.DragonBonesAsset,2b7a4042-a7b6-48a1-b256-3e7565d22933,assets\resources\import\2b\2b7a4042-a7b6-48a1-b256-3e7565d22933.1b470.json
resources,dragonbones/gamelobby/icon_entrance_export_tex,cc.SpriteFrame,fef210b9-8823-491c-b424-3d838d410e8d,assets\resources\import\fe\fef210b9-8823-491c-b424-3d838d410e8d.a7c98.json
resources,dragonbones/gamelobby/icon_entrance_export_tex,cc.Texture2D,8223386b-239d-4525-9476-12fc51f44492,assets\resources\import\82\8223386b-239d-4525-9476-12fc51f44492.7871f.json
resources,dragonbones/gamelobby/icon_entrance_export_tex,dragonBones.DragonBonesAtlasAsset,967646dd-80e7-48ca-94ed-b8ec2eb4d2a6,assets\resources\import\96\967646dd-80e7-48ca-94ed-b8ec2eb4d2a6.54ae3.json
resources,dragonbones/gamelobby/loading_ske,dragonBones.DragonBonesAsset,292b68ed-775d-4fea-827c-61b2907fe5f5,assets\resources\import\29\292b68ed-775d-4fea-827c-61b2907fe5f5.a396c.json
resources,dragonbones/gamelobby/loading_tex,cc.SpriteFrame,6aa9c0ae-c357-4cf0-b954-27e942942a5c,assets\resources\import\6a\6aa9c0ae-c357-4cf0-b954-27e942942a5c.9329c.json
resources,dragonbones/gamelobby/loading_tex,cc.Texture2D,0000d22a-9524-4e3c-b836-e464f728ca4d,assets\resources\import\00\0000d22a-9524-4e3c-b836-e464f728ca4d.7871f.json
resources,dragonbones/gamelobby/loading_tex,dragonBones.DragonBonesAtlasAsset,850b4c8b-402b-4edf-abb1-f060d8d58169,assets\resources\import\85\850b4c8b-402b-4edf-abb1-f060d8d58169.5622b.json
resources,dragonbones/loading/startload_ske,dragonBones.DragonBonesAsset,a3612c38-d378-4922-8961-43754bd6ea03,assets\resources\import\a3\a3612c38-d378-4922-8961-43754bd6ea03.b9f01.json
resources,dragonbones/loading/startload_tex,cc.SpriteFrame,1121ed3b-8b66-4563-9bc4-8d74e05c43be,assets\resources\import\11\1121ed3b-8b66-4563-9bc4-8d74e05c43be.01ea9.json
resources,dragonbones/loading/startload_tex,cc.Texture2D,d805f9a8-1a52-4906-a288-bd854e3b2000,assets\resources\import\d8\d805f9a8-1a52-4906-a288-bd854e3b2000.40ec8.json
resources,dragonbones/loading/startload_tex,dragonBones.DragonBonesAtlasAsset,265e3f5d-33a5-4db4-86de-6f578dbc53c7,assets\resources\import\26\265e3f5d-33a5-4db4-86de-6f578dbc53c7.87807.json
resources,dragonbones/overRevive/result_Revive_arrow_ske,dragonBones.DragonBonesAsset,dfbd970e-dfc5-44ee-af94-0f717ed36ed3,assets\resources\import\df\dfbd970e-dfc5-44ee-af94-0f717ed36ed3.62152.json
resources,dragonbones/overRevive/result_Revive_arrow_tex,cc.SpriteFrame,89827065-fb28-4408-8a3b-23f57a1314af,assets\resources\import\89\89827065-fb28-4408-8a3b-23f57a1314af.f1053.json
resources,dragonbones/overRevive/result_Revive_arrow_tex,cc.Texture2D,97ea0603-e518-4aef-bd5e-bc5f4a23d835,assets\resources\import\97\97ea0603-e518-4aef-bd5e-bc5f4a23d835.7871f.json
resources,dragonbones/overRevive/result_Revive_arrow_tex,dragonBones.DragonBonesAtlasAsset,d968c51f-a587-4aeb-ba91-088f7cf74ea7,assets\resources\import\d9\d968c51f-a587-4aeb-ba91-088f7cf74ea7.8b22b.json
resources,dragonbones/overRevive/result_Revive_btn_ske,dragonBones.DragonBonesAsset,f5eba4eb-08b9-4188-bd0a-68a52f7edb25,assets\resources\import\f5\f5eba4eb-08b9-4188-bd0a-68a52f7edb25.0b12c.json
resources,dragonbones/overRevive/result_Revive_btn_tex,cc.SpriteFrame,ea13cdfb-ddc5-4a5a-9c5d-5327a6cae440,assets\resources\import\ea\ea13cdfb-ddc5-4a5a-9c5d-5327a6cae440.0b5aa.json
resources,dragonbones/overRevive/result_Revive_btn_tex,cc.Texture2D,6ee25b5f-b5a0-42d6-8913-2b35d8295ac4,assets\resources\import\6e\6ee25b5f-b5a0-42d6-8913-2b35d8295ac4.7871f.json
resources,dragonbones/overRevive/result_Revive_btn_tex,dragonBones.DragonBonesAtlasAsset,13a64d08-06bb-41b8-a9af-dc6ee1850f2d,assets\resources\import\13\13a64d08-06bb-41b8-a9af-dc6ee1850f2d.c30b2.json
resources,dragonbones/overRevive/result_Revive_ske,dragonBones.DragonBonesAsset,fdae7dc0-dbfc-42be-bfba-6c49acf1a8d9,assets\resources\import\fd\fdae7dc0-dbfc-42be-bfba-6c49acf1a8d9.777f0.json
resources,dragonbones/overRevive/result_Revive_tex,cc.SpriteFrame,acf49fa9-c1c5-4c05-acc0-7edc23585443,assets\resources\import\ac\acf49fa9-c1c5-4c05-acc0-7edc23585443.a1fd6.json
resources,dragonbones/overRevive/result_Revive_tex,cc.Texture2D,547ea760-8dcf-43e2-903a-b0d69d140280,assets\resources\import\54\547ea760-8dcf-43e2-903a-b0d69d140280.7871f.json
resources,dragonbones/overRevive/result_Revive_tex,dragonBones.DragonBonesAtlasAsset,71008b31-3bed-4c16-b6f4-4bba311975e8,assets\resources\import\71\71008b31-3bed-4c16-b6f4-4bba311975e8.68048.json
resources,dragonbones/revive/btn/shipinbt_ske,dragonBones.DragonBonesAsset,b18c0f65-2415-4e08-b6a9-ce7baf19ab6f,assets\resources\import\b1\b18c0f65-2415-4e08-b6a9-ce7baf19ab6f.32782.json
resources,dragonbones/revive/btn/shipinbt_tex,cc.SpriteFrame,c3738e71-034d-4dd8-8889-0726f41d090e,assets\resources\import\c3\c3738e71-034d-4dd8-8889-0726f41d090e.53c5c.json
resources,dragonbones/revive/btn/shipinbt_tex,cc.Texture2D,6ff6c940-2229-4b54-83fa-6dc04350e9b0,assets\resources\import\6f\6ff6c940-2229-4b54-83fa-6dc04350e9b0.7871f.json
resources,dragonbones/revive/btn/shipinbt_tex,dragonBones.DragonBonesAtlasAsset,c80aba80-df99-4841-a224-527693712b8a,assets\resources\import\c8\c80aba80-df99-4841-a224-527693712b8a.e5926.json
resources,dragonbones/revive/num/fuhuoshuzi_ske,dragonBones.DragonBonesAsset,fd1b5423-4f7d-4651-a3d5-9538b2722dca,assets\resources\import\fd\fd1b5423-4f7d-4651-a3d5-9538b2722dca.8b2d1.json
resources,dragonbones/revive/num/fuhuoshuzi_tex,cc.SpriteFrame,cc3a08ea-af63-4b31-930f-f61d93b04e74,assets\resources\import\cc\cc3a08ea-af63-4b31-930f-f61d93b04e74.10da8.json
resources,dragonbones/revive/num/fuhuoshuzi_tex,cc.Texture2D,b76a60ae-ba0c-4fab-a8e9-6e1684e3c23c,assets\resources\import\b7\b76a60ae-ba0c-4fab-a8e9-6e1684e3c23c.7871f.json
resources,dragonbones/revive/num/fuhuoshuzi_tex,dragonBones.DragonBonesAtlasAsset,6ba6300d-2cf3-4f81-85d1-9a084eb60206,assets\resources\import\6b\6ba6300d-2cf3-4f81-85d1-9a084eb60206.7d838.json
resources,dragonbones/sand/sandCrush_main_btn_light,cc.Asset,e21ae5e5-8dc6-40fd-a83b-29c1746f0be0,assets\resources\import\e2\e21ae5e5-8dc6-40fd-a83b-29c1746f0be0.fde6d.json
resources,dragonbones/sand/sandCrush_main_btn_light,cc.SpriteFrame,1583685a-5437-499b-b2b3-b00c0b61e309,assets\resources\import\15\1583685a-5437-499b-b2b3-b00c0b61e309.e1be0.json
resources,dragonbones/sand/sandCrush_main_btn_light,cc.Texture2D,56e5a00e-9293-4306-8862-4106df653a6d,assets\resources\import\56\56e5a00e-9293-4306-8862-4106df653a6d.7871f.json
resources,dragonbones/sand/sandCrush_main_btn_light,sp.SkeletonData,1186b80a-726d-4934-b325-c5ddfe9175f8,assets\resources\import\11\1186b80a-726d-4934-b325-c5ddfe9175f8.b2735.json
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,dragonBones.DragonBonesAsset,bcde4d43-6471-44f2-aaa7-b64a810257d3,assets\resources\import\bc\bcde4d43-6471-44f2-aaa7-b64a810257d3.451f7.json
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_tex,cc.SpriteFrame,7da64615-c5bf-4892-8417-3b1d71944ec8,assets\resources\import\7d\7da64615-c5bf-4892-8417-3b1d71944ec8.0a89b.json
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_tex,cc.Texture2D,36e9f62e-a1dc-4f8d-981b-d544341b07c3,assets\resources\import\36\36e9f62e-a1dc-4f8d-981b-d544341b07c3.7871f.json
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_tex,dragonBones.DragonBonesAtlasAsset,a4ac735b-a90a-4ab5-aec7-7534c54817d5,assets\resources\import\a4\a4ac735b-a90a-4ab5-aec7-7534c54817d5.02ab7.json
resources,dragonbones/skin/eliminate/gameplay_eliminate_model_ske,dragonBones.DragonBonesAsset,f862d5ed-71fb-4b50-a931-4d9262feaadd,assets\resources\import\f8\f862d5ed-71fb-4b50-a931-4d9262feaadd.9d14c.json
resources,dragonbones/skin/eliminate/gameplay_eliminate_model_tex,cc.SpriteFrame,f474621f-c17f-4955-a6c8-55403482f9f9,assets\resources\import\f4\f474621f-c17f-4955-a6c8-55403482f9f9.578a9.json
resources,dragonbones/skin/eliminate/gameplay_eliminate_model_tex,cc.Texture2D,d633bebb-2718-4e6e-99fe-ce590ec425a1,assets\resources\import\d6\d633bebb-2718-4e6e-99fe-ce590ec425a1.7871f.json
resources,dragonbones/skin/eliminate/gameplay_eliminate_model_tex,dragonBones.DragonBonesAtlasAsset,9f5281c3-1123-4bf0-ad0f-2c3097607ca2,assets\resources\import\9f\9f5281c3-1123-4bf0-ad0f-2c3097607ca2.9747d.json
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,dragonBones.DragonBonesAsset,41505765-58c6-4fa1-9a95-fe9016469998,assets\resources\import\41\41505765-58c6-4fa1-9a95-fe9016469998.e1d17.json
resources,dragonbones/skin/encourage/gameplay_encourage_model_tex,cc.SpriteFrame,e9291034-f9e7-48b1-b4cf-2e2dc52f1c86,assets\resources\import\e9\e9291034-f9e7-48b1-b4cf-2e2dc52f1c86.2d8e4.json
resources,dragonbones/skin/encourage/gameplay_encourage_model_tex,cc.Texture2D,d67fd260-ff54-4c65-a76e-008f48347755,assets\resources\import\d6\d67fd260-ff54-4c65-a76e-008f48347755.7871f.json
resources,dragonbones/skin/encourage/gameplay_encourage_model_tex,dragonBones.DragonBonesAtlasAsset,a146c40d-1b78-41b1-86dd-61c6e8fb9db2,assets\resources\import\a1\a146c40d-1b78-41b1-86dd-61c6e8fb9db2.ad3c0.json
resources,dragonbones/touchEffect/gameclick_ske,dragonBones.DragonBonesAsset,5f176164-02fe-499c-a18b-559074a80a7e,assets\resources\import\5f\5f176164-02fe-499c-a18b-559074a80a7e.53284.json
resources,dragonbones/touchEffect/gameclick_tex,cc.SpriteFrame,4dc19a3f-d2ab-4558-a202-7a8eae542445,assets\resources\import\4d\4dc19a3f-d2ab-4558-a202-7a8eae542445.c0498.json
resources,dragonbones/touchEffect/gameclick_tex,cc.Texture2D,92e83f00-15b8-4e19-9071-8da5f68e1008,assets\resources\import\92\92e83f00-15b8-4e19-9071-8da5f68e1008.7871f.json
resources,dragonbones/touchEffect/gameclick_tex,dragonBones.DragonBonesAtlasAsset,79c910a4-2887-4794-935b-d68afb2b6291,assets\resources\import\79\79c910a4-2887-4794-935b-d68afb2b6291.8a4d2.json
resources,fonts/achievement/Use Font,cc.TTFFont,9f75bf18-4423-49db-98bd-0f963d572bd9,assets\resources\import\9f\9f75bf18-4423-49db-98bd-0f963d572bd9.06d69.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_1,cc.BitmapFont,e08a1ead-db8a-452f-9c02-2479f88dda69,assets\resources\import\e0\e08a1ead-db8a-452f-9c02-2479f88dda69.292f1.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_2,cc.BitmapFont,22c7976a-f7cf-458d-945d-25607e7e6b43,assets\resources\import\22\22c7976a-f7cf-458d-945d-25607e7e6b43.87cda.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_3,cc.BitmapFont,a46f1f52-8378-478a-999a-031af3a95258,assets\resources\import\a4\a46f1f52-8378-478a-999a-031af3a95258.670f7.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_4,cc.BitmapFont,6cf84a9b-d27e-4872-9829-fb2711fbed85,assets\resources\import\6c\6cf84a9b-d27e-4872-9829-fb2711fbed85.6b10b.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_5,cc.BitmapFont,f15df4b7-7e73-42e8-8d8a-39aa7f9b883e,assets\resources\import\f1\f15df4b7-7e73-42e8-8d8a-39aa7f9b883e.088a5.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_6,cc.BitmapFont,56811f63-40cc-4384-9d60-f0d5a818014e,assets\resources\import\56\56811f63-40cc-4384-9d60-f0d5a818014e.29454.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_7,cc.BitmapFont,abed2137-88e7-4019-a089-12d7ba0eb96c,assets\resources\import\ab\abed2137-88e7-4019-a089-12d7ba0eb96c.99b54.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_Yellow,cc.SpriteFrame,78a60bd7-dea2-4cca-9047-3cf86a8803a3,assets\resources\import\78\78a60bd7-dea2-4cca-9047-3cf86a8803a3.6fd8b.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_Yellow,cc.Texture2D,42ec75f5-3c27-4560-9e4a-b502d765a3f9,assets\resources\import\42\42ec75f5-3c27-4560-9e4a-b502d765a3f9.7871f.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_blue,cc.SpriteFrame,22b28a57-e6c9-40cf-aa47-6bc3ffa2cfaa,assets\resources\import\22\22b28a57-e6c9-40cf-aa47-6bc3ffa2cfaa.5df53.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_blue,cc.Texture2D,50d0e58a-cbe1-4d8e-92b3-1d68c15631eb,assets\resources\import\50\50d0e58a-cbe1-4d8e-92b3-1d68c15631eb.7871f.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_cyan,cc.SpriteFrame,c18214b6-0369-48e1-93a6-138c60664e03,assets\resources\import\c1\c18214b6-0369-48e1-93a6-138c60664e03.40d91.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_cyan,cc.Texture2D,f8fe24e8-cae1-4e6a-a11d-104f07ac3ef6,assets\resources\import\f8\f8fe24e8-cae1-4e6a-a11d-104f07ac3ef6.7871f.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_green,cc.SpriteFrame,50bd3457-3c83-4f93-959f-7db985170fa8,assets\resources\import\50\50bd3457-3c83-4f93-959f-7db985170fa8.eeb4b.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_green,cc.Texture2D,ffec0d36-4f74-4b23-a8ed-c7518aed29cc,assets\resources\import\ff\ffec0d36-4f74-4b23-a8ed-c7518aed29cc.7871f.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_orange,cc.SpriteFrame,91da9a66-59ec-4203-90ad-c3041a85c691,assets\resources\import\91\91da9a66-59ec-4203-90ad-c3041a85c691.6a10e.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_orange,cc.Texture2D,a686eeb1-6731-4c81-8cee-4ac930f464c6,assets\resources\import\a6\a686eeb1-6731-4c81-8cee-4ac930f464c6.7871f.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_purple,cc.SpriteFrame,363b875c-8fcf-481c-b3b8-d14c7d6a3fb5,assets\resources\import\36\363b875c-8fcf-481c-b3b8-d14c7d6a3fb5.121b3.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_purple,cc.Texture2D,62fa1350-c51f-41aa-ad7b-acc2c2395b3c,assets\resources\import\62\62fa1350-c51f-41aa-ad7b-acc2c2395b3c.7871f.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_red,cc.SpriteFrame,28867b0d-a397-4767-8e30-d45bd68e7fa1,assets\resources\import\28\28867b0d-a397-4767-8e30-d45bd68e7fa1.5b7b7.json
resources,fonts/comboScoreTip/isOpenMotivatorCombo/num_red,cc.Texture2D,e789bdde-20f7-4458-bd40-fdc8ea3d4824,assets\resources\import\e7\e789bdde-20f7-4458-bd40-fdc8ea3d4824.7871f.json
resources,fonts/comboScoreTip/scoreTip1,cc.BitmapFont,c0638d77-5cb3-44ba-a9bf-51489c1da6c5,assets\resources\import\c0\c0638d77-5cb3-44ba-a9bf-51489c1da6c5.731d1.json
resources,fonts/comboScoreTip/scoreTip1,cc.SpriteFrame,ae96c31f-d5dc-4e52-b574-76d88244d05d,assets\resources\import\ae\ae96c31f-d5dc-4e52-b574-76d88244d05d.c2599.json
resources,fonts/comboScoreTip/scoreTip1,cc.Texture2D,73b2548c-7276-4336-823a-239d37e9d58e,assets\resources\import\73\73b2548c-7276-4336-823a-239d37e9d58e.40ec8.json
resources,fonts/comboScoreTip/scoreTip2,cc.BitmapFont,d8d3b19b-f259-4e84-8633-cfeb38ac5817,assets\resources\import\d8\d8d3b19b-f259-4e84-8633-cfeb38ac5817.55ce1.json
resources,fonts/comboScoreTip/scoreTip2,cc.SpriteFrame,5a8b3a14-75cf-4246-9c09-0abf81a502ab,assets\resources\import\5a\5a8b3a14-75cf-4246-9c09-0abf81a502ab.e6056.json
resources,fonts/comboScoreTip/scoreTip2,cc.Texture2D,78f59207-e4fe-4946-bd8e-060e6017b1ff,assets\resources\import\78\78f59207-e4fe-4946-bd8e-060e6017b1ff.40ec8.json
resources,fonts/commonFont/common_num_normal,cc.BitmapFont,6de793ee-ea81-4e37-abc7-53629153d644,assets\resources\import\6d\6de793ee-ea81-4e37-abc7-53629153d644.e04d1.json
resources,fonts/commonFont/common_num_normal,cc.SpriteFrame,7ddb378c-e098-4ca4-b712-d9225cf16219,assets\resources\import\7d\7ddb378c-e098-4ca4-b712-d9225cf16219.67fd8.json
resources,fonts/commonFont/common_num_normal,cc.Texture2D,4935280a-4c2f-416e-8776-d00a2a94b967,assets\resources\import\49\4935280a-4c2f-416e-8776-d00a2a94b967.7871f.json
resources,fonts/commonFont/common_num_special,cc.BitmapFont,8639a1e3-f274-4d6a-9125-0d452b3116ef,assets\resources\import\86\8639a1e3-f274-4d6a-9125-0d452b3116ef.52ace.json
resources,fonts/commonFont/common_num_special,cc.SpriteFrame,55fda56a-3eaf-43bf-a084-06a246444a59,assets\resources\import\55\55fda56a-3eaf-43bf-a084-06a246444a59.e2c0f.json
resources,fonts/commonFont/common_num_special,cc.Texture2D,ca5b92c0-6cd5-4eda-927d-b0ff202d5f37,assets\resources\import\ca\ca5b92c0-6cd5-4eda-927d-b0ff202d5f37.7871f.json
resources,fonts/dailyWinStreakState/num_DailyVictory,cc.BitmapFont,e44869bd-eb64-46eb-88f4-0f90049e67e3,assets\resources\import\e4\e44869bd-eb64-46eb-88f4-0f90049e67e3.c9cd0.json
resources,fonts/dailyWinStreakState/num_DailyVictory,cc.SpriteFrame,d358d72c-6a59-43c0-ac00-b18af70f1b9d,assets\resources\import\d3\d358d72c-6a59-43c0-ac00-b18af70f1b9d.21abe.json
resources,fonts/dailyWinStreakState/num_DailyVictory,cc.Texture2D,6d3aa142-629c-463a-98e9-5071994f6642,assets\resources\import\6d\6d3aa142-629c-463a-98e9-5071994f6642.7871f.json
resources,fonts/gameOver/typefaceover1,cc.BitmapFont,5af460f1-eed9-4881-b5e7-f9d8d240e8a2,assets\resources\import\5a\5af460f1-eed9-4881-b5e7-f9d8d240e8a2.66a72.json
resources,fonts/gameOver/typefaceover1,cc.SpriteFrame,051f180a-321c-4877-b3f6-f5f3254672e5,assets\resources\import\05\051f180a-321c-4877-b3f6-f5f3254672e5.dec17.json
resources,fonts/gameOver/typefaceover1,cc.Texture2D,cade4efe-df89-4fa2-859c-7f1f0f9d56c8,assets\resources\import\ca\cade4efe-df89-4fa2-859c-7f1f0f9d56c8.7871f.json
resources,fonts/goal/typefacehigh,cc.BitmapFont,a60dfdaf-1655-4911-a37c-425b9552dc35,assets\resources\import\a6\a60dfdaf-1655-4911-a37c-425b9552dc35.a8f8f.json
resources,fonts/goal/typefacehigh,cc.SpriteFrame,7ae74db0-c63d-4df0-ab89-fdfc223d183a,assets\resources\import\7a\7ae74db0-c63d-4df0-ab89-fdfc223d183a.ab394.json
resources,fonts/goal/typefacehigh,cc.Texture2D,6e60314f-c6fe-4bbd-8ef5-0d446b61c400,assets\resources\import\6e\6e60314f-c6fe-4bbd-8ef5-0d446b61c400.7871f.json
resources,fonts/skin/score/gameplay_num_score,cc.BitmapFont,fb11962d-437a-4ec2-b8b5-1b18448fe6f7,assets\resources\import\fb\fb11962d-437a-4ec2-b8b5-1b18448fe6f7.89fde.json
resources,fonts/skin/score/gameplay_num_score,cc.SpriteFrame,9198e573-803a-4d5a-aaf6-9fde87c09014,assets\resources\import\91\9198e573-803a-4d5a-aaf6-9fde87c09014.36bcc.json
resources,fonts/skin/score/gameplay_num_score,cc.Texture2D,95cf089b-6700-4494-9ee2-6a571dd31c95,assets\resources\import\95\95cf089b-6700-4494-9ee2-6a571dd31c95.91de0.json
resources,fonts/skin/score/typefacecurrent,cc.BitmapFont,613b972e-1ea1-4cc2-970e-01026409f09a,assets\resources\import\61\613b972e-1ea1-4cc2-970e-01026409f09a.ac905.json
resources,fonts/skin/score/typefacecurrent,cc.SpriteFrame,e072d6f5-16f1-4827-81c8-10d1ea0b20c7,assets\resources\import\e0\e072d6f5-16f1-4827-81c8-10d1ea0b20c7.9e637.json
resources,fonts/skin/score/typefacecurrent,cc.Texture2D,f7393e19-529b-42c0-b842-a49e0345f845,assets\resources\import\f7\f7393e19-529b-42c0-b842-a49e0345f845.7871f.json
resources,lang/configs/multiLangConfig,cc.JsonAsset,5986e7ac-2f01-44cb-b55c-f0502433aff2,assets\resources\import\59\5986e7ac-2f01-44cb-b55c-f0502433aff2.6a0ec.json
resources,materials/saturation/saturation-bg-effect,cc.EffectAsset,def71832-9b81-4192-9da2-78e9740ff3a3,assets\resources\import\de\def71832-9b81-4192-9da2-78e9740ff3a3.de0ba.json
resources,materials/saturation/saturation-bg-materials,cc.Material,1a535e9f-f3a0-4ea5-b939-0c4ed632f53b,assets\resources\import\1a\1a535e9f-f3a0-4ea5-b939-0c4ed632f53b.66668.json
resources,materials/saturation/saturation-effect,cc.EffectAsset,ad8b9e4d-a6d8-4da6-986c-f9427489dd88,assets\resources\import\ad\ad8b9e4d-a6d8-4da6-986c-f9427489dd88.39390.json
resources,materials/saturation/saturation-effect-materials,cc.Material,5fe96152-7ba3-4a84-a688-d05a6b5b7208,assets\resources\import\5f\5fe96152-7ba3-4a84-a688-d05a6b5b7208.91ae1.json
resources,prefabs/NoSignal/NoSignal,cc.Prefab,3ee73e89-2f49-4e3e-ad42-40593c97ddf3,assets\resources\import\3e\3ee73e89-2f49-4e3e-ad42-40593c97ddf3.0fbfd.json
resources,prefabs/account/GPSetupBtnItem,cc.Prefab,e525926d-f85c-48d2-95f4-04e08dafa229,assets\resources\import\e5\e525926d-f85c-48d2-95f4-04e08dafa229.73a02.json
resources,prefabs/account/IOSSetUpBtnItem,cc.Prefab,683ee705-e005-4a7c-ade5-8df53d74038b,assets\resources\import\68\683ee705-e005-4a7c-ade5-8df53d74038b.d7b0c.json
resources,prefabs/account/LoginResultAlert,cc.Prefab,747c2829-7d42-4e45-aee4-e45581709522,assets\resources\import\74\747c2829-7d42-4e45-aee4-e45581709522.ce67d.json
resources,prefabs/account/MainHeadInfo,cc.Prefab,0f446910-ab81-4558-9368-60c257d89cee,assets\resources\import\0f\0f446910-ab81-4558-9368-60c257d89cee.8df84.json
resources,prefabs/account/PlayerInfo,cc.Prefab,e2b23b9d-4e0d-45f0-8dda-20b4e5c55d0c,assets\resources\import\e2\e2b23b9d-4e0d-45f0-8dda-20b4e5c55d0c.daec6.json
resources,prefabs/account/SelectInfo,cc.Prefab,e64cbf27-7bbd-4a64-903e-5efbe863d938,assets\resources\import\e6\e64cbf27-7bbd-4a64-903e-5efbe863d938.dffe4.json
resources,prefabs/account/SureAlert,cc.Prefab,d86e3d32-3f8b-46f3-add4-f0da4256cfd9,assets\resources\import\d8\d86e3d32-3f8b-46f3-add4-f0da4256cfd9.39476.json
resources,prefabs/account/signinBtnItem,cc.Prefab,7bad0941-e1f4-4913-bac7-b995c77e4018,assets\resources\import\7b\7bad0941-e1f4-4913-bac7-b995c77e4018.7edd2.json
resources,prefabs/account/signoutBtnItem,cc.Prefab,7b266acf-5ba6-4238-a605-a205777372b4,assets\resources\import\7b\7b266acf-5ba6-4238-a605-a205777372b4.04098.json
resources,prefabs/achievement/Achievement_Awards_Item,cc.Prefab,1476b699-78c7-406d-9904-274082152ff2,assets\resources\import\14\1476b699-78c7-406d-9904-274082152ff2.e7c22.json
resources,prefabs/achievement/Achievement_Awards_item_Icon,cc.Prefab,6d49d1b5-f428-4aa3-a15a-9e1d0e276bb6,assets\resources\import\6d\6d49d1b5-f428-4aa3-a15a-9e1d0e276bb6.8eb6e.json
resources,prefabs/achievement/Achievement_Detail,cc.Prefab,914d79e7-c59a-4b18-bd46-96de11714ab4,assets\resources\import\91\914d79e7-c59a-4b18-bd46-96de11714ab4.597f2.json
resources,prefabs/achievement/Achievement_Entrance,cc.Prefab,c859fccf-7b05-4211-b255-c5511e3dead4,assets\resources\import\c8\c859fccf-7b05-4211-b255-c5511e3dead4.f8061.json
resources,prefabs/achievement/Achievement_Main,cc.Prefab,b479f8c1-49ec-4d0d-8154-bf20ace18f98,assets\resources\import\b4\b479f8c1-49ec-4d0d-8154-bf20ace18f98.3a6ae.json
resources,prefabs/achievement/Achievement_Statistics_Item,cc.Prefab,1fbffeb1-e265-49ad-a19d-41bebe4cb6f2,assets\resources\import\1f\1fbffeb1-e265-49ad-a19d-41bebe4cb6f2.9eb31.json
