落盘路径,扩展名,字节,来源
资源/weapons/melee/rock/2/rock_2_effect_1.tres,.tres,274,原样
资源/weapons/melee/rock/2/rock_2_stats.tres,.tres,998,原样
资源/weapons/melee/rock/3/rock_3_data.tres,.tres,1214,原样
资源/weapons/melee/rock/3/rock_3_effect_1.tres,.tres,275,原样
资源/weapons/melee/rock/3/rock_3_effect_2.tres,.tres,274,原样
资源/weapons/melee/rock/3/rock_3_stats.tres,.tres,997,原样
资源/weapons/melee/rock/4/rock_4_data.tres,.tres,1093,原样
资源/weapons/melee/rock/4/rock_4_effect_1.tres,.tres,275,原样
资源/weapons/melee/rock/4/rock_4_effect_2.tres,.tres,274,原样
资源/weapons/melee/rock/4/rock_4_stats.tres,.tres,998,原样
资源/weapons/melee/rock/rock.png.import,.import,693,原样
资源/weapons/melee/rock/rock.tscn,.tscn,1473,原样
资源/weapons/melee/rock/rock_icon.png.import,.import,708,原样
资源/weapons/melee/scissors/1/scissors_data.tres,.tres,1039,原样
资源/weapons/melee/scissors/1/scissors_stats.tres,.tres,999,原样
资源/weapons/melee/scissors/2/scissors_2_data.tres,.tres,1041,原样
资源/weapons/melee/scissors/2/scissors_2_stats.tres,.tres,1002,原样
资源/weapons/melee/scissors/3/scissors_3_data.tres,.tres,1041,原样
资源/weapons/melee/scissors/3/scissors_3_stats.tres,.tres,1001,原样
资源/weapons/melee/scissors/4/scissors_4_data.tres,.tres,914,原样
资源/weapons/melee/scissors/4/scissors_4_stats.tres,.tres,1000,原样
资源/weapons/melee/scissors/scissors.png.import,.import,709,原样
资源/weapons/melee/scissors/scissors.tscn,.tscn,1488,原样
资源/weapons/melee/scissors/scissors_icon.png.import,.import,724,原样
资源/weapons/melee/screwdriver/1/screwdriver_data.tres,.tres,1075,原样
资源/weapons/melee/screwdriver/1/screwdriver_effect.tres,.tres,724,原样
资源/weapons/melee/screwdriver/1/screwdriver_stats.tres,.tres,1028,原样
资源/weapons/melee/screwdriver/2/screwdriver_2_data.tres,.tres,1079,原样
资源/weapons/melee/screwdriver/2/screwdriver_2_effect.tres,.tres,723,原样
资源/weapons/melee/screwdriver/2/screwdriver_2_stats.tres,.tres,1030,原样
资源/weapons/melee/screwdriver/3/screwdriver_3_data.tres,.tres,1079,原样
资源/weapons/melee/screwdriver/3/screwdriver_3_effect.tres,.tres,723,原样
资源/weapons/melee/screwdriver/3/screwdriver_3_stats.tres,.tres,1029,原样
资源/weapons/melee/screwdriver/4/screwdriver_4_data.tres,.tres,945,原样
资源/weapons/melee/screwdriver/4/screwdriver_4_effect.tres,.tres,723,原样
资源/weapons/melee/screwdriver/4/screwdriver_4_stats.tres,.tres,1029,原样
资源/weapons/melee/screwdriver/screwdriver.png.import,.import,721,原样
资源/weapons/melee/screwdriver/screwdriver.tscn,.tscn,1204,原样
资源/weapons/melee/screwdriver/screwdriver_icon.png.import,.import,736,原样
资源/weapons/melee/spear/1/spear_data.tres,.tres,902,原样
资源/weapons/melee/spear/1/spear_stats.tres,.tres,1229,原样
资源/weapons/melee/spear/2/spear_2_data.tres,.tres,904,原样
资源/weapons/melee/spear/2/spear_2_stats.tres,.tres,1229,原样
资源/weapons/melee/spear/3/spear_3_data.tres,.tres,904,原样
资源/weapons/melee/spear/3/spear_3_stats.tres,.tres,1229,原样
资源/weapons/melee/spear/4/spear_4_data.tres,.tres,783,原样
资源/weapons/melee/spear/4/spear_4_stats.tres,.tres,1229,原样
资源/weapons/melee/spear/spear.png.import,.import,697,原样
资源/weapons/melee/spear/spear.tscn,.tscn,1086,原样
资源/weapons/melee/spear/spear_icon.png.import,.import,712,原样
资源/weapons/melee/spiky_shield/1/spiky_shield_data.tres,.tres,1082,原样
资源/weapons/melee/spiky_shield/1/spiky_shield_stats.tres,.tres,992,原样
资源/weapons/melee/spiky_shield/2/spiky_shield_2_data.tres,.tres,1084,原样
资源/weapons/melee/spiky_shield/2/spiky_shield_2_stats.tres,.tres,993,原样
资源/weapons/melee/spiky_shield/3/spiky_shield_3_data.tres,.tres,1084,原样
资源/weapons/melee/spiky_shield/3/spiky_shield_3_stats.tres,.tres,992,原样
资源/weapons/melee/spiky_shield/4/spiky_shield_4_data.tres,.tres,949,原样
资源/weapons/melee/spiky_shield/4/spiky_shield_4_stats.tres,.tres,992,原样
资源/weapons/melee/spiky_shield/spiky_shield.png.import,.import,725,原样
资源/weapons/melee/spiky_shield/spiky_shield.tscn,.tscn,1105,原样
资源/weapons/melee/spiky_shield/spiky_shield_icon.png.import,.import,740,原样
资源/weapons/melee/stick/1/stick_data.tres,.tres,1009,原样
资源/weapons/melee/stick/1/stick_effect_1.tres,.tres,374,原样
资源/weapons/melee/stick/1/stick_stats.tres,.tres,1000,原样
资源/weapons/melee/stick/2/stick_2_data.tres,.tres,1013,原样
资源/weapons/melee/stick/2/stick_2_effect_1.tres,.tres,374,原样
资源/weapons/melee/stick/2/stick_2_stats.tres,.tres,1000,原样
资源/weapons/melee/stick/3/stick_3_data.tres,.tres,1013,原样
资源/weapons/melee/stick/3/stick_3_effect_1.tres,.tres,374,原样
资源/weapons/melee/stick/3/stick_3_stats.tres,.tres,1001,原样
资源/weapons/melee/stick/4/stick_4_data.tres,.tres,891,原样
资源/weapons/melee/stick/4/stick_4_effect_1.tres,.tres,375,原样
资源/weapons/melee/stick/4/stick_4_stats.tres,.tres,1001,原样
资源/weapons/melee/stick/stick.png.import,.import,697,原样
资源/weapons/melee/stick/stick.tscn,.tscn,1155,原样
资源/weapons/melee/stick/stick_icon.png.import,.import,712,原样
资源/weapons/melee/sword/2/sword_2_data.tres,.tres,1006,原样
资源/weapons/melee/sword/2/sword_2_stats.tres,.tres,1228,原样
资源/weapons/melee/sword/3/sword_3_data.tres,.tres,1006,原样
资源/weapons/melee/sword/3/sword_3_stats.tres,.tres,1228,原样
资源/weapons/melee/sword/4/sword_4_data.tres,.tres,885,原样
资源/weapons/melee/sword/4/sword_4_stats.tres,.tres,1228,原样
资源/weapons/melee/sword/sword.png.import,.import,697,原样
资源/weapons/melee/sword/sword.tscn,.tscn,1086,原样
资源/weapons/melee/sword/sword_icon.png.import,.import,712,原样
资源/weapons/melee/thunder_sword/3/thunder_sword_3_data.tres,.tres,1211,原样
资源/weapons/melee/thunder_sword/3/thunder_sword_3_effect.tres,.tres,433,原样
资源/weapons/melee/thunder_sword/3/thunder_sword_3_stats.tres,.tres,1265,原样
资源/weapons/melee/thunder_sword/4/thunder_sword_4_data.tres,.tres,1073,原样
资源/weapons/melee/thunder_sword/4/thunder_sword_4_effect.tres,.tres,433,原样
资源/weapons/melee/thunder_sword/4/thunder_sword_4_stats.tres,.tres,1263,原样
资源/weapons/melee/thunder_sword/thunder_sword.png.import,.import,729,原样
资源/weapons/melee/thunder_sword/thunder_sword.tscn,.tscn,1103,原样
资源/weapons/melee/thunder_sword/thunder_sword_icon.png.import,.import,744,原样
资源/weapons/melee/thunder_sword/thunder_sword_projectile_stats.tres,.tres,998,原样
资源/weapons/melee/torch/1/torch_burning_data.tres,.tres,219,原样
资源/weapons/melee/torch/1/torch_data.tres,.tres,1111,原样
资源/weapons/melee/torch/1/torch_effect_1.tres,.tres,362,原样
资源/weapons/melee/torch/1/torch_stats.tres,.tres,1034,原样
资源/weapons/melee/torch/2/torch_2_burning_data.tres,.tres,219,原样
资源/weapons/melee/torch/2/torch_2_data.tres,.tres,1115,原样
资源/weapons/melee/torch/2/torch_2_effect_1.tres,.tres,364,原样
资源/weapons/melee/torch/2/torch_2_stats.tres,.tres,1034,原样
资源/weapons/melee/torch/3/torch_3_burning_data.tres,.tres,219,原样
资源/weapons/melee/torch/3/torch_3_data.tres,.tres,1115,原样
资源/weapons/melee/torch/3/torch_3_effect_1.tres,.tres,364,原样
资源/weapons/melee/torch/3/torch_3_stats.tres,.tres,1034,原样
资源/weapons/melee/torch/4/torch_4_burning_data.tres,.tres,220,原样
资源/weapons/melee/torch/4/torch_4_data.tres,.tres,994,原样
资源/weapons/melee/torch/4/torch_4_effect_1.tres,.tres,364,原样
资源/weapons/melee/torch/4/torch_4_stats.tres,.tres,1034,原样
资源/weapons/melee/torch/torch.png.import,.import,697,原样
资源/weapons/melee/torch/torch.tscn,.tscn,1768,原样
资源/weapons/melee/torch/torch_icon.png.import,.import,712,原样
资源/weapons/melee/wrench/1/wrench_data.tres,.tres,1006,原样
资源/weapons/melee/wrench/1/wrench_stats.tres,.tres,1230,原样
资源/weapons/melee/wrench/2/wrench_2_data.tres,.tres,1020,原样
资源/weapons/melee/wrench/2/wrench_2_stats.tres,.tres,1230,原样
资源/weapons/melee/wrench/3/wrench_3_data.tres,.tres,1020,原样
资源/weapons/melee/wrench/3/wrench_3_stats.tres,.tres,1230,原样
资源/weapons/melee/wrench/4/wrench_4_data.tres,.tres,899,原样
资源/weapons/melee/wrench/4/wrench_4_stats.tres,.tres,1230,原样
资源/weapons/melee/wrench/wrench.png.import,.import,701,原样
资源/weapons/melee/wrench/wrench.tscn,.tscn,1088,原样
资源/weapons/melee/wrench/wrench_icon.png.import,.import,716,原样
资源/weapons/melee_sounds/whoosh_swish_high_big_01.wav.import,.import,478,原样
资源/weapons/melee_sounds/whoosh_swish_high_big_02.wav.import,.import,478,原样
资源/weapons/melee_sounds/whoosh_swish_high_big_03.wav.import,.import,478,原样
资源/weapons/melee_sounds/whoosh_swish_high_big_04.wav.import,.import,478,原样
资源/weapons/melee_sounds/whoosh_swish_high_big_05.wav.import,.import,478,原样
资源/weapons/melee_sounds/whoosh_swish_high_fast_01.wav.import,.import,481,原样
资源/weapons/melee_sounds/whoosh_swish_high_fast_02.wav.import,.import,481,原样
资源/weapons/melee_sounds/whoosh_swish_high_fast_03.wav.import,.import,481,原样
资源/weapons/melee_sounds/whoosh_swish_high_fast_04.wav.import,.import,481,原样
资源/weapons/melee_sounds/whoosh_swish_small_harsh_01.wav.import,.import,487,原样
资源/weapons/melee_sounds/whoosh_swish_small_harsh_02.wav.import,.import,487,原样
资源/weapons/melee_sounds/whoosh_swish_small_harsh_03.wav.import,.import,487,原样
资源/weapons/melee_sounds/whoosh_weapon_knife_swing_01.wav.import,.import,490,原样
资源/weapons/melee_sounds/whoosh_weapon_knife_swing_02.wav.import,.import,490,原样
资源/weapons/melee_sounds/whoosh_weapon_knife_swing_03.wav.import,.import,490,原样
资源/weapons/ranged/base_ranged_weapon_stats.tres,.tres,753,原样
资源/weapons/ranged/crossbow/1/crossbow_data.tres,.tres,1157,原样
资源/weapons/ranged/crossbow/1/crossbow_effect.tres,.tres,293,原样
资源/weapons/ranged/crossbow/1/crossbow_stats.tres,.tres,1695,原样
资源/weapons/ranged/crossbow/2/crossbow_data_2.tres,.tres,1161,原样
资源/weapons/ranged/crossbow/2/crossbow_effect_2.tres,.tres,293,原样
资源/weapons/ranged/crossbow/2/crossbow_stats_2.tres,.tres,1698,原样
资源/weapons/ranged/crossbow/3/crossbow_data_3.tres,.tres,1161,原样
资源/weapons/ranged/crossbow/3/crossbow_effect_3.tres,.tres,293,原样
资源/weapons/ranged/crossbow/3/crossbow_stats_3.tres,.tres,1696,原样
资源/weapons/ranged/crossbow/4/crossbow_data_4.tres,.tres,1033,原样
资源/weapons/ranged/crossbow/4/crossbow_effect_4.tres,.tres,293,原样
资源/weapons/ranged/crossbow/4/crossbow_stats_4.tres,.tres,1698,原样
资源/weapons/ranged/crossbow/bow_crossbow_arrow_shoot_type1_01.wav.import,.import,544,原样
资源/weapons/ranged/crossbow/bow_crossbow_arrow_shoot_type1_02.wav.import,.import,544,原样
资源/weapons/ranged/crossbow/bow_crossbow_arrow_shoot_type1_03.wav.import,.import,544,原样
资源/weapons/ranged/crossbow/bow_crossbow_arrow_shoot_type1_04.wav.import,.import,544,原样
资源/weapons/ranged/crossbow/bow_crossbow_arrow_shoot_type1_05.wav.import,.import,544,原样
资源/weapons/ranged/crossbow/crossbow.png.import,.import,710,原样
资源/weapons/ranged/crossbow/crossbow.tscn,.tscn,1091,原样
资源/weapons/ranged/crossbow/crossbow_empty.png.import,.import,728,原样
资源/weapons/ranged/crossbow/crossbow_icon.png.import,.import,725,原样
资源/weapons/ranged/crossbow/crossbow_projectile.png.import,.import,743,原样
资源/weapons/ranged/double_barrel_shotgun/1/double_barrel_shotgun_data.tres,.tres,1070,原样
资源/weapons/ranged/double_barrel_shotgun/1/double_barrel_shotgun_stats.tres,.tres,1314,原样
资源/weapons/ranged/double_barrel_shotgun/2/double_barrel_shotgun_2_data.tres,.tres,1072,原样
资源/weapons/ranged/double_barrel_shotgun/2/double_barrel_shotgun_2_stats.tres,.tres,1316,原样
资源/weapons/ranged/double_barrel_shotgun/3/double_barrel_shotgun_3_data.tres,.tres,1072,原样
资源/weapons/ranged/double_barrel_shotgun/3/double_barrel_shotgun_3_stats.tres,.tres,1314,原样
资源/weapons/ranged/double_barrel_shotgun/4/double_barrel_shotgun_4_data.tres,.tres,918,原样
资源/weapons/ranged/double_barrel_shotgun/4/double_barrel_shotgun_4_stats.tres,.tres,1316,原样
资源/weapons/ranged/double_barrel_shotgun/double_barrel_shotgun.png.import,.import,762,原样
资源/weapons/ranged/double_barrel_shotgun/double_barrel_shotgun.tscn,.tscn,834,原样
资源/weapons/ranged/double_barrel_shotgun/double_barrel_shotgun_icon.png.import,.import,777,原样
资源/weapons/ranged/double_barrel_shotgun/gun_shotgun_sawed_off_shot_01.wav.import,.import,509,原样
资源/weapons/ranged/double_barrel_shotgun/gun_shotgun_sawed_off_shot_02.wav.import,.import,509,原样
资源/weapons/ranged/double_barrel_shotgun/gun_shotgun_sawed_off_shot_03.wav.import,.import,509,原样
资源/weapons/ranged/double_barrel_shotgun/gun_shotgun_sawed_off_shot_04.wav.import,.import,509,原样
资源/weapons/ranged/flamethrower/2/flamethrower_2_burning_data.tres,.tres,219,原样
资源/weapons/ranged/flamethrower/2/flamethrower_2_data.tres,.tres,1203,原样
资源/weapons/ranged/flamethrower/2/flamethrower_2_effect_1.tres,.tres,379,原样
资源/weapons/ranged/flamethrower/2/flamethrower_2_stats.tres,.tres,1518,原样
资源/weapons/ranged/flamethrower/3/flamethrower_3_burning_data.tres,.tres,219,原样
资源/weapons/ranged/flamethrower/3/flamethrower_3_data.tres,.tres,1204,原样
资源/weapons/ranged/flamethrower/3/flamethrower_3_effect_1.tres,.tres,379,原样
资源/weapons/ranged/flamethrower/3/flamethrower_3_stats.tres,.tres,1518,原样
资源/weapons/ranged/flamethrower/4/flamethrower_4_burning_data.tres,.tres,219,原样
资源/weapons/ranged/flamethrower/4/flamethrower_4_data.tres,.tres,1067,原样
资源/weapons/ranged/flamethrower/4/flamethrower_4_effect_1.tres,.tres,379,原样
资源/weapons/ranged/flamethrower/4/flamethrower_4_stats.tres,.tres,1518,原样
资源/weapons/ranged/flamethrower/flamethrower.png.import,.import,726,原样
资源/weapons/ranged/flamethrower/flamethrower.tscn,.tscn,808,原样
资源/weapons/ranged/flamethrower/flamethrower_icon.png.import,.import,741,原样
资源/weapons/ranged/flamethrower/gas_med_flame_ignite_01.wav.import,.import,482,原样
资源/weapons/ranged/flamethrower/gas_med_flame_ignite_02.wav.import,.import,482,原样
资源/weapons/ranged/flamethrower/gas_small_flame_ignite_01.wav.import,.import,488,原样
资源/weapons/ranged/flamethrower/gas_small_flame_ignite_02.wav.import,.import,488,原样
资源/weapons/ranged/flamethrower/lighter_gas_flame_ignite_02.wav.import,.import,494,原样
资源/weapons/ranged/ghost_scepter/1/ghost_scepter_data.tres,.tres,1126,原样
资源/weapons/ranged/ghost_scepter/1/ghost_scepter_effect.tres,.tres,315,原样
资源/weapons/ranged/ghost_scepter/1/ghost_scepter_stats.tres,.tres,1025,原样
资源/weapons/ranged/ghost_scepter/2/ghost_scepter_2_data.tres,.tres,1130,原样
资源/weapons/ranged/ghost_scepter/2/ghost_scepter_2_effect.tres,.tres,315,原样
资源/weapons/ranged/ghost_scepter/2/ghost_scepter_2_stats.tres,.tres,1025,原样
资源/weapons/ranged/ghost_scepter/3/ghost_scepter_3_data.tres,.tres,1130,原样
资源/weapons/ranged/ghost_scepter/3/ghost_scepter_3_effect.tres,.tres,315,原样
资源/weapons/ranged/ghost_scepter/3/ghost_scepter_3_stats.tres,.tres,1025,原样
资源/weapons/ranged/ghost_scepter/4/ghost_scepter_4_data.tres,.tres,992,原样
资源/weapons/ranged/ghost_scepter/4/ghost_scepter_4_effect.tres,.tres,315,原样
资源/weapons/ranged/ghost_scepter/4/ghost_scepter_4_stats.tres,.tres,1025,原样
资源/weapons/ranged/ghost_scepter/ghost_scepter.png.import,.import,730,原样
资源/weapons/ranged/ghost_scepter/ghost_scepter.tscn,.tscn,1058,原样
资源/weapons/ranged/ghost_scepter/ghost_scepter_icon.png.import,.import,745,原样
资源/weapons/ranged/laser_gun/1/laser_gun_data.tres,.tres,938,原样
资源/weapons/ranged/laser_gun/1/laser_gun_stats.tres,.tres,1142,原样
资源/weapons/ranged/laser_gun/2/laser_gun_2_data.tres,.tres,940,原样
资源/weapons/ranged/laser_gun/2/laser_gun_2_stats.tres,.tres,1142,原样
资源/weapons/ranged/laser_gun/3/laser_gun_3_data.tres,.tres,940,原样
资源/weapons/ranged/laser_gun/3/laser_gun_3_stats.tres,.tres,1141,原样
资源/weapons/ranged/laser_gun/4/laser_gun_4_data.tres,.tres,810,原样
资源/weapons/ranged/laser_gun/4/laser_gun_4_stats.tres,.tres,1142,原样
资源/weapons/ranged/laser_gun/gun_silenced_sniper1_shot_04.wav.import,.import,494,原样
资源/weapons/ranged/laser_gun/gun_silenced_sniper1_shot_04v2.wav.import,.import,500,原样
资源/weapons/ranged/laser_gun/laser_gun.png.import,.import,714,原样
资源/weapons/ranged/laser_gun/laser_gun.tscn,.tscn,798,原样
资源/weapons/ranged/laser_gun/laser_gun_icon.png.import,.import,729,原样
资源/weapons/ranged/medical_gun/1/medical_gun_data.tres,.tres,1068,原样
资源/weapons/ranged/medical_gun/1/medical_gun_stats.tres,.tres,1267,原样
资源/weapons/ranged/medical_gun/2/medical_gun_2_data.tres,.tres,1070,原样
资源/weapons/ranged/medical_gun/2/medical_gun_2_stats.tres,.tres,1268,原样
资源/weapons/ranged/medical_gun/3/medical_gun_3_data.tres,.tres,1070,原样
资源/weapons/ranged/medical_gun/3/medical_gun_3_stats.tres,.tres,1267,原样
资源/weapons/ranged/medical_gun/4/medical_gun_4_data.tres,.tres,936,原样
资源/weapons/ranged/medical_gun/4/medical_gun_4_stats.tres,.tres,1267,原样
资源/weapons/ranged/medical_gun/medical_gun.png.import,.import,722,原样
资源/weapons/ranged/medical_gun/medical_gun.tscn,.tscn,804,原样
资源/weapons/ranged/medical_gun/medical_gun_icon.png.import,.import,737,原样
资源/weapons/ranged/medical_gun/weapon_fun_pea_shooter_01.wav.import,.import,487,原样
资源/weapons/ranged/medical_gun/weapon_fun_pea_shooter_02.wav.import,.import,487,原样
资源/weapons/ranged/medical_gun/weapon_fun_small_zapper_02.wav.import,.import,490,原样
资源/weapons/ranged/minigun/3/minigun_3_data.tres,.tres,1023,原样
资源/weapons/ranged/minigun/3/minigun_3_stats.tres,.tres,1803,原样
资源/weapons/ranged/minigun/4/minigun_4_data.tres,.tres,896,原样
资源/weapons/ranged/minigun/4/minigun_4_stats.tres,.tres,1801,原样
资源/weapons/ranged/minigun/gun_machinegun_auto_heavy_shot_01.wav.import,.import,507,原样
资源/weapons/ranged/minigun/gun_machinegun_auto_heavy_shot_02.wav.import,.import,507,原样
资源/weapons/ranged/minigun/gun_machinegun_auto_heavy_shot_03.wav.import,.import,507,原样
资源/weapons/ranged/minigun/gun_machinegun_auto_heavy_shot_04.wav.import,.import,507,原样
资源/weapons/ranged/minigun/gun_machinegun_auto_heavy_shot_05.wav.import,.import,507,原样
资源/weapons/ranged/minigun/gun_machinegun_auto_heavy_shot_06.wav.import,.import,507,原样
资源/weapons/ranged/minigun/gun_machinegun_auto_heavy_shot_07.wav.import,.import,507,原样
资源/weapons/ranged/minigun/gun_machinegun_auto_heavy_shot_08.wav.import,.import,507,原样
资源/weapons/ranged/minigun/minigun.png.import,.import,706,原样
资源/weapons/ranged/minigun/minigun.tscn,.tscn,794,原样
资源/weapons/ranged/minigun/minigun_icon.png.import,.import,721,原样
资源/weapons/ranged/nuclear_launcher/3/nuclear_launcher_3_data.tres,.tres,1265,原样
资源/weapons/ranged/nuclear_launcher/3/nuclear_launcher_3_effect.tres,.tres,472,原样
资源/weapons/ranged/nuclear_launcher/3/nuclear_launcher_3_stats.tres,.tres,1064,原样
资源/weapons/ranged/nuclear_launcher/4/nuclear_launcher_4_data.tres,.tres,1120,原样
资源/weapons/ranged/nuclear_launcher/4/nuclear_launcher_4_effect.tres,.tres,473,原样
资源/weapons/ranged/nuclear_launcher/4/nuclear_launcher_4_stats.tres,.tres,1065,原样
资源/weapons/ranged/nuclear_launcher/nuclear_launcher.png.import,.import,742,原样
资源/weapons/ranged/nuclear_launcher/nuclear_launcher.tscn,.tscn,820,原样
资源/weapons/ranged/nuclear_launcher/nuclear_launcher_icon.png.import,.import,757,原样
资源/weapons/ranged/obliterator/3/obliterator_3_data.tres,.tres,968,原样
资源/weapons/ranged/obliterator/3/obliterator_3_stats.tres,.tres,1149,原样
资源/weapons/ranged/obliterator/4/obliterator_4_data.tres,.tres,833,原样
资源/weapons/ranged/obliterator/4/obliterator_4_stats.tres,.tres,1150,原样
资源/weapons/ranged/obliterator/obliterator.png.import,.import,722,原样
资源/weapons/ranged/obliterator/obliterator.tscn,.tscn,1098,原样
资源/weapons/ranged/obliterator/obliterator_icon.png.import,.import,737,原样
资源/weapons/ranged/pistol/1/pistol_data.tres,.tres,905,原样
资源/weapons/ranged/pistol/1/pistol_stats.tres,.tres,1327,原样
资源/weapons/ranged/pistol/2/pistol_2_data.tres,.tres,907,原样
资源/weapons/ranged/pistol/2/pistol_2_stats.tres,.tres,1327,原样
资源/weapons/ranged/pistol/3/pistol_3_data.tres,.tres,907,原样
资源/weapons/ranged/pistol/3/pistol_3_stats.tres,.tres,1327,原样
资源/weapons/ranged/pistol/4/pistol_4_data.tres,.tres,782,原样
资源/weapons/ranged/pistol/4/pistol_4_stats.tres,.tres,1327,原样
资源/weapons/ranged/pistol/gun_pistol_shot_01.wav.import,.import,461,原样
资源/weapons/ranged/pistol/gun_pistol_shot_02.wav.import,.import,461,原样
资源/weapons/ranged/pistol/gun_pistol_shot_03.wav.import,.import,461,原样
资源/weapons/ranged/pistol/gun_pistol_shot_04.wav.import,.import,461,原样
资源/weapons/ranged/pistol/gun_pistol_shot_05.wav.import,.import,461,原样
资源/weapons/ranged/pistol/pistol.png.import,.import,702,原样
资源/weapons/ranged/pistol/pistol.tscn,.tscn,790,原样
资源/weapons/ranged/pistol/pistol_icon.png.import,.import,717,原样
资源/weapons/ranged/potato_thrower/2/potato_thrower_2_data.tres,.tres,1004,原样
资源/weapons/ranged/potato_thrower/2/potato_thrower_2_stats.tres,.tres,1155,原样
资源/weapons/ranged/potato_thrower/3/potato_thrower_3_data.tres,.tres,1004,原样
资源/weapons/ranged/potato_thrower/3/potato_thrower_3_stats.tres,.tres,1155,原样
资源/weapons/ranged/potato_thrower/4/potato_thrower_4_data.tres,.tres,864,原样
资源/weapons/ranged/potato_thrower/4/potato_thrower_4_stats.tres,.tres,1154,原样
资源/weapons/ranged/potato_thrower/potato_thrower.png.import,.import,734,原样
资源/weapons/ranged/potato_thrower/potato_thrower.tscn,.tscn,1036,原样
资源/weapons/ranged/potato_thrower/potato_thrower_icon.png.import,.import,749,原样
资源/weapons/ranged/ranged_weapon.gd.remap,.remap,55,原样
资源/weapons/ranged/ranged_weapon.gdc,.gdc,712,原样
资源/weapons/ranged/revolver/1/revolver_data.tres,.tres,927,原样
资源/weapons/ranged/revolver/1/revolver_stats.tres,.tres,1465,原样
资源/weapons/ranged/revolver/2/revolver_2_data.tres,.tres,929,原样
资源/weapons/ranged/revolver/2/revolver_2_stats.tres,.tres,1466,原样
资源/weapons/ranged/revolver/3/revolver_3_data.tres,.tres,929,原样
资源/weapons/ranged/revolver/3/revolver_3_stats.tres,.tres,1465,原样
资源/weapons/ranged/revolver/4/revolver_4_data.tres,.tres,801,原样
资源/weapons/ranged/revolver/4/revolver_4_stats.tres,.tres,1466,原样
资源/weapons/ranged/revolver/revolver.png.import,.import,710,原样
资源/weapons/ranged/revolver/revolver.tscn,.tscn,1090,原样
资源/weapons/ranged/revolver/revolver_icon.png.import,.import,725,原样
资源/weapons/ranged/revolver/revolver_reloading.png.import,.import,740,原样
资源/weapons/ranged/rocket_launcher/2/rocket_launcher_2_data.tres,.tres,1246,原样
资源/weapons/ranged/rocket_launcher/2/rocket_launcher_2_stats.tres,.tres,1018,原样
资源/weapons/ranged/rocket_launcher/3/rocket_launcher_3_data.tres,.tres,1247,原样
资源/weapons/ranged/rocket_launcher/3/rocket_launcher_3_stats.tres,.tres,1018,原样
资源/weapons/ranged/rocket_launcher/4/rocket_launcher_4_data.tres,.tres,1104,原样
资源/weapons/ranged/rocket_launcher/4/rocket_launcher_4_stats.tres,.tres,1018,原样
资源/weapons/ranged/rocket_launcher/gun_silenced_pistol2_shot_01.wav.import,.import,500,原样
资源/weapons/ranged/rocket_launcher/rocket_launcher.png.import,.import,738,原样
资源/weapons/ranged/rocket_launcher/rocket_launcher.tscn,.tscn,1110,原样
资源/weapons/ranged/rocket_launcher/rocket_launcher_effect.tres,.tres,472,原样
资源/weapons/ranged/rocket_launcher/rocket_launcher_icon.png.import,.import,753,原样
资源/weapons/ranged/shredder/1/shredder_data.tres,.tres,1151,原样
资源/weapons/ranged/shredder/1/shredder_effect.tres,.tres,480,原样
资源/weapons/ranged/shredder/1/shredder_stats.tres,.tres,1405,原样
资源/weapons/ranged/shredder/2/shredder_2_data.tres,.tres,1155,原样
资源/weapons/ranged/shredder/2/shredder_2_effect.tres,.tres,480,原样
资源/weapons/ranged/shredder/2/shredder_2_stats.tres,.tres,1406,原样
资源/weapons/ranged/shredder/3/shredder_3_data.tres,.tres,1155,原样
资源/weapons/ranged/shredder/3/shredder_3_effect.tres,.tres,480,原样
资源/weapons/ranged/shredder/3/shredder_3_stats.tres,.tres,1404,原样
资源/weapons/ranged/shredder/4/shredder_4_data.tres,.tres,1027,原样
资源/weapons/ranged/shredder/4/shredder_4_effect.tres,.tres,472,原样
资源/weapons/ranged/shredder/4/shredder_4_stats.tres,.tres,1404,原样
资源/weapons/ranged/shredder/gun_silenced_AR_sniper_shot_01.wav.import,.import,499,原样
资源/weapons/ranged/shredder/gun_silenced_AR_sniper_shot_02.wav.import,.import,499,原样
资源/weapons/ranged/shredder/gun_silenced_AR_sniper_shot_03.wav.import,.import,499,原样
资源/weapons/ranged/shredder/gun_silenced_AR_sniper_shot_04.wav.import,.import,499,原样
资源/weapons/ranged/shredder/shredder.png.import,.import,710,原样
资源/weapons/ranged/shredder/shredder.tscn,.tscn,796,原样
资源/weapons/ranged/shredder/shredder_icon.png.import,.import,725,原样
资源/weapons/ranged/shuriken/1/shuriken_data.tres,.tres,1047,原样
资源/weapons/ranged/shuriken/1/shuriken_effect.tres,.tres,293,原样
资源/weapons/ranged/shuriken/1/shuriken_stats.tres,.tres,1503,原样
资源/weapons/ranged/shuriken/2/shuriken_2_data.tres,.tres,1051,原样
资源/weapons/ranged/shuriken/2/shuriken_2_effect.tres,.tres,293,原样
资源/weapons/ranged/shuriken/2/shuriken_2_stats.tres,.tres,1503,原样
资源/weapons/ranged/shuriken/3/shuriken_3_data.tres,.tres,1051,原样
资源/weapons/ranged/shuriken/3/shuriken_3_effect.tres,.tres,293,原样
资源/weapons/ranged/shuriken/3/shuriken_3_stats.tres,.tres,1504,原样
资源/weapons/ranged/shuriken/4/shuriken_4_data.tres,.tres,923,原样
