bundle,骨架,格式,动画名,时长秒,帧数,循环,时间线数
mainTraits,dragonbones/eliminate/comboRainbow/playgame_elimination_ske,DragonBones,yellow_elimination_A,0.933,28,是,88
mainTraits,dragonbones/eliminate/comboRainbow/playgame_elimination_ske,DragonBones,yellow_elimination_B,0.933,28,是,89
mainTraits,dragonbones/encourage/new_best_score/gameplay_newBest_ske,DragonBones,in,1.767,53,否,41
mainTraits,dragonbones/encourage/new_best_score/gameplay_newBest_ske,DragonBones,in_mask,1.767,53,否,26
mainTraits,dragonbones/modeChoice/firstHomeGuide/main_word_ske,DragonBones,continue_in,0.533,16,是,6
mainTraits,dragonbones/modeChoice/firstHomeGuide/main_word_ske,DragonBones,continue_init,0.8,24,是,4
mainTraits,dragonbones/modeChoice/firstHomeGuide/main_word_ske,DragonBones,newChallenge_in,0.533,16,是,6
mainTraits,dragonbones/modeChoice/firstHomeGuide/main_word_ske,DragonBones,newChallenge_init,0.8,24,是,4
mainTraits,dragonbones/modeChoice/firstHomeGuide/main_word_ske,DragonBones,newMod_in,0.533,16,是,6
mainTraits,dragonbones/modeChoice/firstHomeGuide/main_word_ske,DragonBones,newMod_init,0.8,24,是,4
mainTraits,dragonbones/modeChoice/newSeasonGuidanceTrait/main_button_adventure_ske,DragonBones,in,0.967,29,是,7
mainTraits,dragonbones/preEliminate/comboRainbow/gameplay_eliminatePrompt_ske,DragonBones,in_colour_1,0.0,0,否,75
mainTraits,dragonbones/preEliminate/comboRainbow/gameplay_eliminatePrompt_ske,DragonBones,in_colour_2,5.9,177,否,75
mainTraits,dragonbones/preEliminate/comboRainbow/newArt/gameplay_eliminatePrompt_ske,DragonBones,in_colour_1,0.0,0,否,36
mainTraits,dragonbones/preEliminate/comboRainbow/newArt/gameplay_eliminatePrompt_ske,DragonBones,in_colour_2,5.9,177,否,69
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_1_1,1.667,50,否,36
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_1_2,5.9,177,否,70
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_21_1,1.667,50,否,36
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_21_2,5.9,177,否,70
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_22_1,1.667,50,否,36
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_22_2,5.9,177,否,70
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_2_1,1.667,50,否,36
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_2_2,5.9,177,否,70
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_3_1,1.667,50,否,36
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_3_2,5.9,177,否,70
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_4_1,1.667,50,否,36
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_4_2,5.9,177,否,70
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_5_1,1.667,50,否,36
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_5_2,5.9,177,否,70
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_6_1,1.667,50,否,36
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_6_2,5.9,177,否,70
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_7_1,1.667,50,否,36
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_7_2,5.9,177,否,70
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_8_1,1.667,50,否,36
mainTraits,dragonbones/preEliminate/gameplay_eliminatePrompt_ske,DragonBones,in_8_2,5.9,177,否,70
resources,dragonbones/achievement/badge_icon_smallPanel_ske,DragonBones,in_a,2.067,62,是,12
resources,dragonbones/achievement/badge_icon_smallPanel_ske,DragonBones,in_a_small,2.067,62,是,12
resources,dragonbones/achievement/badge_icon_smallPanel_ske,DragonBones,in_a_up,2.067,62,是,63
resources,dragonbones/achievement/badge_icon_smallPanel_ske,DragonBones,in_b,2.067,62,是,13
resources,dragonbones/achievement/badge_icon_smallPanel_ske,DragonBones,in_b_up,2.067,62,是,63
resources,dragonbones/achievement/badge_icon_smallPanel_ske,DragonBones,init_a,2.067,62,是,17
resources,dragonbones/achievement/badge_icon_smallPanel_ske,DragonBones,init_b,2.067,62,是,17
resources,dragonbones/achievement/main_icon_achievement_ske,DragonBones,init,2.667,80,是,19
resources,dragonbones/blockProducer/CK_ske,DragonBones,suiji1,0.633,19,是,10
resources,dragonbones/blockProducer/CK_ske,DragonBones,suiji2,0.633,19,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_1,0.7,21,是,6
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_10,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_11,0.7,21,是,11
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_12,0.7,21,是,11
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_13,0.7,21,是,19
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_14,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_15,0.7,21,是,8
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_16,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_17,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_18,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_19,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_2,0.7,21,是,6
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_20,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_21,0.7,21,是,11
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_22,0.7,21,是,11
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_23,0.7,21,是,11
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_24,0.7,21,是,11
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_25,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_26,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_27,0.7,21,是,8
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_28,0.7,21,是,8
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_29,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_3,0.7,21,是,6
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_30,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_31,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_32,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_33,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_34,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_35,0.7,21,是,13
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_36,0.7,21,是,13
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_37,0.7,21,是,6
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_38,0.7,21,是,6
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_39,0.7,21,是,8
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_4,0.7,21,是,8
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_40,0.7,21,是,8
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_42,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_5,0.7,21,是,8
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_6,0.7,21,是,8
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_7,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_8,0.7,21,是,9
resources,dragonbones/blockProducer/trait/NewLifeBlockCtrlTrait/gameplay_regroupBlock_ske,DragonBones,in_9,0.7,21,是,9
resources,dragonbones/blockProducer/trait/addOutEff/gameplay_bg_chukuailizi_ske,DragonBones,anim1,0.833,25,否,17
resources,dragonbones/blockProducer/trait/addOutEff/gameplay_bg_chukuailizi_ske,DragonBones,anim2,0.833,25,否,17
resources,dragonbones/blockProducer/trait/addOutEff/gameplay_bg_chukuailizi_ske,DragonBones,anim3,0.833,25,否,17
resources,dragonbones/blockPutDownEffect/gameplay_spine_blocklight_plan1,Spine,in_1,0.7,,,2
resources,dragonbones/blockPutDownEffect/gameplay_spine_blocklight_plan1,Spine,in_2,0.7,,,4
resources,dragonbones/blockPutDownEffect/gameplay_spine_blocklight_plan1,Spine,in_3,0.7,,,4
resources,dragonbones/blockPutDownEffect/gameplay_spine_blocklight_plan1,Spine,in_4,0.7,,,4
resources,dragonbones/blockPutDownEffect/gameplay_spine_blocklight_plan1,Spine,in_5,0.7,,,4
resources,dragonbones/blockPutDownEffect/gameplay_spine_blocklight_plan1,Spine,in_6,0.7,,,4
resources,dragonbones/blockPutDownEffect/gameplay_spine_blocklight_plan1,Spine,in_7,0.7,,,4
resources,dragonbones/blockPutDownEffect/gameplay_spine_blocklight_plan1,Spine,in_8,0.7,,,4
resources,dragonbones/boardEffect/trait/isOpenRightPut/playgame_word_ske,DragonBones,prefect_in,1.467,44,是,177
resources,dragonbones/boardEffect/trait/new_clear_effect/gameplay_moreEliminate_bgPar_ske,DragonBones,in_4,3.333,100,否,66
resources,dragonbones/boardEffect/trait/new_clear_effect/gameplay_moreEliminate_bgPar_ske,DragonBones,in_5,3.333,100,否,122
resources,dragonbones/boardEffect/trait/new_clear_effect/gameplay_moreEliminate_tilemapFrame_ske,DragonBones,in_2,0.833,25,否,5
resources,dragonbones/boardEffect/trait/new_clear_effect/gameplay_moreEliminate_tilemapFrame_ske,DragonBones,in_3,2.0,60,否,9
resources,dragonbones/boardEffect/trait/new_clear_effect/gameplay_moreEliminate_tilemapFrame_ske,DragonBones,in_4,2.0,60,否,9
resources,dragonbones/boardEffect/trait/new_clear_effect/gameplay_moreEliminate_tilemapFrame_ske,DragonBones,in_5,2.0,60,否,9
resources,dragonbones/commentskin/wuxingBT_ske,DragonBones,newAnimation,0.4,12,是,4
resources,dragonbones/commentskin/wuxingBT_ske,DragonBones,newAnimation_2,0.4,12,是,6
resources,dragonbones/dailyWinStreakState/everydaywin_ske,DragonBones,newAnimation_1,1.767,53,是,13
resources,dragonbones/eliminate/xc_ske,DragonBones,blue,1.067,32,是,53
resources,dragonbones/eliminate/xc_ske,DragonBones,gray,1.067,32,是,53
resources,dragonbones/eliminate/xc_ske,DragonBones,green,1.067,32,是,53
resources,dragonbones/eliminate/xc_ske,DragonBones,orange,1.067,32,是,53
resources,dragonbones/eliminate/xc_ske,DragonBones,purple,1.067,32,是,53
resources,dragonbones/eliminate/xc_ske,DragonBones,red,1.067,32,是,53
resources,dragonbones/eliminate/xc_ske,DragonBones,wathetblue,1.067,32,是,53
resources,dragonbones/eliminate/xc_ske,DragonBones,yellow,1.067,32,是,53
resources,dragonbones/encourage/encourage_ske,DragonBones,amazing_blue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,amazing_darkblue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,amazing_green,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,amazing_orange,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,amazing_purple,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,amazing_red,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,amazing_yellow,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,excellect_blue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,excellect_darkblue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,excellect_green,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,excellect_orange,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,excellect_purple,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,excellect_red,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,excellect_yellow,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,good_blue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,good_darkblue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,good_green,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,good_orange,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,good_purple,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,good_red,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,good_yellow,1.533,46,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,great_blue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,great_darkblue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,great_green,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,great_orange,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,great_purple,1.6,48,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,great_red,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,great_yellow,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,newhighscore,1.667,50,是,21
resources,dragonbones/encourage/encourage_ske,DragonBones,unbelievable_blue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,unbelievable_darkblue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,unbelievable_green,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,unbelievable_orange,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,unbelievable_purple,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,unbelievable_red,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske,DragonBones,unbelievable_yellow,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,amazing_blue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,amazing_darkblue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,amazing_green,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,amazing_orange,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,amazing_purple,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,amazing_red,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,amazing_yellow,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,excellect_blue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,excellect_darkblue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,excellect_green,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,excellect_orange,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,excellect_purple,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,excellect_red,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,excellect_yellow,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,good_blue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,good_darkblue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,good_green,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,good_orange,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,good_purple,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,good_red,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,good_yellow,1.533,46,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,great_blue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,great_darkblue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,great_green,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,great_orange,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,great_purple,1.6,48,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,great_red,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,great_yellow,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,newhighscore,1.667,50,是,21
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,unbelievable_blue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,unbelievable_darkblue,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,unbelievable_green,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,unbelievable_orange,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,unbelievable_purple,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,unbelievable_red,1.567,47,是,16
resources,dragonbones/encourage/encourage_ske-lite,DragonBones,unbelievable_yellow,1.567,47,是,16
resources,dragonbones/encourage/trait/gameplay_dragonbone_word_ske,DragonBones,amazing_in,0.867,26,否,34
resources,dragonbones/encourage/trait/gameplay_dragonbone_word_ske,DragonBones,excellent_in,0.867,26,否,34
resources,dragonbones/encourage/trait/gameplay_dragonbone_word_ske,DragonBones,good_in,0.867,26,否,33
resources,dragonbones/encourage/trait/gameplay_dragonbone_word_ske,DragonBones,great_in,0.867,26,否,34
resources,dragonbones/gamelobby/check_net_ske,DragonBones,check_net,0.667,20,是,4
resources,dragonbones/gamelobby/check_net_ske,DragonBones,check_net_init,0.0,0,是,0
resources,dragonbones/gamelobby/icon_entrance_export_ske,DragonBones,icon_entrance,2.333,70,是,15
resources,dragonbones/gamelobby/loading_ske,DragonBones,loading_ani,2.133,64,是,4
resources,dragonbones/gamelobby/loading_ske,DragonBones,loading_ani_Failed,0.333,10,是,4
resources,dragonbones/gamelobby/loading_ske,DragonBones,loading_ani_Failed_init,0.0,0,是,3
resources,dragonbones/loading/startload_ske,DragonBones,loading1,4.0,240,是,9
resources,dragonbones/loading/startload_ske,DragonBones,loading2,5.0,300,是,9
resources,dragonbones/overRevive/result_Revive_arrow_ske,DragonBones,in,6.733,202,是,7
resources,dragonbones/overRevive/result_Revive_btn_ske,DragonBones,in,7.333,220,是,5
resources,dragonbones/overRevive/result_Revive_ske,DragonBones,in,0.467,14,是,4
resources,dragonbones/revive/btn/shipinbt_ske,DragonBones,+1,0.633,19,是,7
resources,dragonbones/revive/btn/shipinbt_ske,DragonBones,+2,0.633,19,是,7
resources,dragonbones/revive/btn/shipinbt_ske,DragonBones,+3,0.633,19,是,7
resources,dragonbones/revive/btn/shipinbt_ske,DragonBones,+5,0.633,19,是,7
resources,dragonbones/revive/btn/shipinbt_ske,DragonBones,english,0.633,19,是,5
resources,dragonbones/revive/btn/shipinbt_ske,DragonBones,english_2,0.633,19,是,7
resources,dragonbones/revive/btn/shipinbt_ske,DragonBones,freeRevive,0.633,19,是,6
resources,dragonbones/revive/btn/shipinbt_ske,DragonBones,japan,0.633,19,是,6
resources,dragonbones/revive/num/fuhuoshuzi_ske,DragonBones,newAnimation,5.567,167,是,10
resources,dragonbones/sand/sandCrush_main_btn_light,Spine,in,3.333,,,1
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,blue_in_1,1.0,30,是,21
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,blue_in_2,1.0,30,是,23
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,blue_init,0.6,18,是,18
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,blue_out,0.3,9,是,18
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,cyan_in_1,1.0,30,是,25
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,cyan_in_2,1.0,30,是,25
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,cyan_init,0.6,18,是,20
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,cyan_out,0.3,9,是,20
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,yellow_in_1,1.0,30,是,24
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,yellow_in_2,1.0,30,是,25
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,yellow_init,1.2,36,是,30
resources,dragonbones/skin/comboHeart/gameplay_comboTips_model_ske,DragonBones,yellow_out,0.6,18,是,28
resources,dragonbones/skin/eliminate/gameplay_eliminate_model_ske,DragonBones,efx_1,1.1,33,是,57
resources,dragonbones/skin/eliminate/gameplay_eliminate_model_ske,DragonBones,efx_2,1.1,33,是,59
resources,dragonbones/skin/eliminate/gameplay_eliminate_model_ske,DragonBones,efx_3,1.1,33,是,39
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,amazing_1,1.567,47,是,104
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,amazing_2,1.567,47,是,104
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,amazing_3,1.567,47,是,104
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,amazing_4,1.567,47,是,106
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,excellect_1,1.567,47,是,106
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,excellect_2,1.567,47,是,106
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,excellect_3,1.567,47,是,106
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,excellect_4,1.567,47,是,108
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,good_1,1.567,47,是,110
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,good_2,1.567,47,是,110
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,good_3,1.567,47,是,110
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,good_4,1.567,47,是,110
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,great_1,1.567,47,是,110
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,great_2,1.567,47,是,110
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,great_3,1.567,47,是,110
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,great_4,1.567,47,是,110
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,newhighscore_1,1.667,50,是,117
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,newhighscore_2,1.667,50,是,109
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,newhighscore_3,1.667,50,是,109
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,newhighscore_4,1.667,50,是,109
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,unbelievable_1,1.567,47,是,106
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,unbelievable_2,1.567,47,是,106
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,unbelievable_3,1.567,47,是,106
resources,dragonbones/skin/encourage/gameplay_encourage_model_ske,DragonBones,unbelievable_4,1.567,47,是,108
resources,dragonbones/touchEffect/gameclick_ske,DragonBones,newAnimation,0.583,35,是,8
sand_mini,new/spine/minimalist_sandCrush_gameplay_arrow,Spine,init,2.333,,,0
sand_mini,new/spine/minimalist_sandCrush_gameplay_progressBar_efx,Spine,init,3.333,,,0
sand_mini,new/spine/minimalist_sandCrush_gameplay_progressBar_efx,Spine,init_fast,2.133,,,0
sand_mini,new/texture/guide/gameplay_teaching_arrow,Spine,init,1.0,,,0
sandcrush,res/spine/scoreLevelUp/pixel_sandCrush_gameplay_progressBar_efx,Spine,init,3.333,,,0
sandcrush,res/spine/scoreLevelUp/pixel_sandCrush_gameplay_progressBar_goal_efx,Spine,in,0.5,,,0
