_key,cubeID,data,tc,WetFix,ts
4007,4007,"1;37;1;0|1;2;1;0,1;4;1;3,1;2;1;0,1;3;1;3,1;3;1;0,1;4;1;3,1;2;1;0,1;3;1;3,1;3;1;0,1;4;1;3,1;2;1;0,1;3;1;3,1;2;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;2;1;0,1;4;1;3,1;2;1;0,1;3;1;3,1;3;1;0,1;4;1;3,1;2;1;0,1;3;1;3,1;3;1;0,1;4;1;3,1;2;1;0,1;3;1;3,1;2;1;0|1;37;1;0",1,1,2
4008,4008,"1;19;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;2;1;3,1;1;1;0,1;2;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;2;1;3,1;1;1;0,1;2;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;19;1;0",1,1,2
4009,4009,"1;31;1;0|1;1;1;0,1;5;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;3;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;3;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0|1;1;1;0,1;5;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;3;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;6;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;31;1;0",1,1,2
4010,4010,"1;31;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;4;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;2;1;3,1;5;1;0,1;3;1;3,1;2;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;4;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;5;1;3,1;2;1;0,1;3;1;3,1;3;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;31;1;0",1,1,2
4011,4011,"1;25;1;0|1;2;1;0,1;3;1;3,1;3;1;0,1;3;1;3,1;3;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;5;1;0|1;2;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;2;1;0,1;3;1;3,1;3;1;0,1;3;1;3,1;3;1;0,1;3;1;3,1;2;1;0,1;5;1;3,1;1;1;0|1;25;1;0",1,1,2
4012,4012,"1;35;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;4;1;3,1;2;1;0,1;1;1;3,1;4;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;4;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;4;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;4;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0|1;1;1;0,1;1;1;3,1;4;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;4;1;3,1;2;1;0,1;1;1;3,1;5;1;0,1;3;1;3,1;2;1;0|1;1;1;0,1;1;1;3,1;4;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;6;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;4;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;6;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;4;1;3,1;2;1;0,1;3;1;3,1;4;1;0,1;1;1;3,1;3;1;0,1;4;1;3,1;2;1;0,1;4;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;35;1;0",1,1,2
4013,4013,"1;30;1;0|1;4;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;4;1;3,1;4;1;0|1;4;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;4;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;4;1;0,1;2;1;3,1;4;1;0,1;5;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;4;1;3,1;4;1;0|1;4;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;7;1;0|1;4;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;7;1;0|1;4;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;1;1;3,1;7;1;0|1;30;1;0|1;30;1;0|1;2;1;0,1;4;1;3,1;2;1;0,1;3;1;3,1;3;1;0,1;3;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;4;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;3;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;3;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;2;1;0,1;4;1;3,1;2;1;0,1;3;1;3,1;3;1;0,1;3;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;4;1;3,1;1;1;0|1;30;1;0",1,1,2
4014,4014,"1;25;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;2;1;3,1;1;1;0,1;2;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;5;1;3,1;1;1;0|1;25;1;0|1;25;1;0|1;1;1;0,1;3;1;3,1;4;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;3;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;3;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;3;1;3,1;4;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0|1;25;1;0",1,1,2
4015,4015,"1;31;1;0|1;2;1;0,1;4;1;3,1;1;1;0,1;4;1;3,1;2;1;0,1;5;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;5;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;6;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;4;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0,1;4;1;3,1;2;1;0,1;5;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;2;1;3,1;4;1;0,1;1;1;3,1;5;1;0,1;5;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;2;1;0,1;4;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;31;1;0",1,1,2
4016,4016,"1;25;1;0|1;2;1;0,1;4;1;3,1;2;1;0,1;3;1;3,1;3;1;0,1;3;1;3,1;2;1;0,1;3;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;2;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;2;1;0|1;2;1;0,1;4;1;3,1;2;1;0,1;3;1;3,1;3;1;0,1;3;1;3,1;2;1;0,1;3;1;3,1;3;1;0|1;25;1;0",1,1,2
4017,4017,"1;24;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;3;1;3,1;2;1;0,1;3;1;3,1;2;1;0,1;5;1;3,1;1;1;0|1;1;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;3;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;1;1;0,1;3;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;5;1;0,1;5;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;3;1;3,1;2;1;0,1;3;1;3,1;2;1;0,1;5;1;3,1;1;1;0|1;24;1;0",1,1,2
4018,4018,"1;31;1;0|1;2;1;0,1;4;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;4;1;3,1;2;1;0,1;5;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;2;1;3,1;1;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;2;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;4;1;3,1;4;1;0,1;1;1;3,1;3;1;0|1;5;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0,1;2;1;3,1;6;1;0,1;1;1;3,1;3;1;0|1;5;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;3;1;0|1;1;1;0,1;4;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;3;1;0,1;1;1;3,1;3;1;0|1;31;1;0",1,1,2
4019,4019,"1;24;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;3;1;3,1;2;1;0,1;4;1;3,1;1;1;0,1;5;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;1;1;3,1;5;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;3;1;3,1;2;1;0,1;5;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;6;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;2;1;3,1;1;1;0,1;2;1;3,1;3;1;0,1;1;1;3,1;6;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;3;1;3,1;1;1;0,1;4;1;3,1;2;1;0,1;5;1;3,1;1;1;0|1;24;1;0",1,1,2
4020,4020,"1;25;1;0|1;1;1;0,1;5;1;3,1;2;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;7;1;0,1;1;1;3,1;3;1;0,1;2;1;3,1;2;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;7;1;0,1;1;1;3,1;3;1;0,1;3;1;3,1;1;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;5;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;3;1;3,1;1;1;0,1;5;1;3,1;1;1;0|1;1;1;0,1;1;1;3,1;7;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;2;1;0,1;2;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;7;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;1;1;3,1;5;1;0|1;1;1;0,1;1;1;3,1;6;1;0,1;3;1;3,1;2;1;0,1;1;1;3,1;3;1;0,1;1;1;3,1;1;1;0,1;5;1;3,1;1;1;0|1;25;1;0",1,1,2
